%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15
1654092417620168863,0,0.0281549810053228,-0.18064058743990385,0.046220515324519235,-0.18182882791037086,0.08731850424965654,-0.18494645003434065,0.037435275905734894,-0.20347846733344782,0.026745605468750003,-0.2148438506074004,0.06696187113667584,-0.21853775192093064,0.08427600231799448,-0.2209992461152129,0.060962182348901106,-0.19485004131610575
1654092417663255469,0,0.029646854610233524,-0.18246305696256868,0.04761728140024038,-0.18344464983258926,0.08918980189732145,-0.18650915124914147,0.03903962858430632,-0.20522896902901785,0.028324336796016487,-0.21674083667797048,0.06878581623454672,-0.22040606488238323,0.0864173302283654,-0.22279294192135987,0.06251965197888054,-0.1964884328318166
1654092417714993276,0,0.03115723997682005,-0.18419980898008242,0.04922847538203984,-0.18513465294471151,0.09087329906421698,-0.1880163842505151,0.040627213362809056,-0.2068509950742617,0.029781869741586545,-0.2184450925051511,0.07067562564388735,-0.22218624576107487,0.08841753949175823,-0.22455350435697113,0.0643806876717033,-0.19820902059366413
1654092417781716930,0,0.03259901109632555,-0.18561253809666894,0.05067782559237638,-0.1865339677412431,0.09272769466861258,-0.18961114569024723,0.04230447287087913,-0.20839813567779877,0.03149548205700549,-0.22004371056189906,0.07242284083104394,-0.22373788016183035,0.09031526334993134,-0.22638851626888734,0.06581883692479396,-0.19958868341131525
1654092417835265113,0,0.03433167174622253,-0.186920166015625,0.05229136708018545,-0.1878311324905563,0.09461415049793959,-0.1908555921617445,0.04381687038547391,-0.20981002639938187,0.033173345209478025,-0.22141411749871223,0.07426637083619508,-0.22522841233473556,0.09232097248454674,-0.22794524811126374,0.06766109256953984,-0.20098176054902128
1654092417891972471,0,0.03588303786057693,-0.18808607164320054,0.053980364118303564,-0.18900897686298074,0.09633869548420332,-0.19199540693681316,0.04538554097269917,-0.2108462155520261,0.03474939367273351,-0.22244480678013392,0.0760443048162775,-0.2265569330571772,0.09433352292239006,-0.22925740336323833,0.06922218406593411,-0.20210799332503432
1654092417931680508,0,0.03739382565676511,-0.18901635473901096,0.055636563143887346,-0.18992255913032277,0.09817471347012358,-0.19287786798162773,0.04697674761761675,-0.2117384019788805,0.036376416552197796,-0.22346070677369506,0.07784598214285715,-0.22752772739955357,0.0961475414234203,-0.2303393353472699,0.07085658482142859,-0.20299528352506868
1654092417986786610,0,0.039096706516140105,-0.18966533954326922,0.05714473514766483,-0.19066276131095466,0.09993561126373623,-0.19366079477163461,0.04859216711023351,-0.212432123540522,0.037900283310439556,-0.2241484589629121,0.07956019810267856,-0.22832591297862292,0.09804432627918958,-0.23126928308507896,0.0726968283181662,-0.20381979470724587
1654092418032369610,0,0.04066584660456731,-0.1901900406722184,0.058841445419814564,-0.1911283723600618,0.10181026249141484,-0.19427771935096153,0.05013655777815934,-0.21287342113452953,0.0394114735362294,-0.22464740459735577,0.08125415843921702,-0.22900907076322116,0.09983956473214284,-0.23203674987122253,0.07422418279962228,-0.20436569046188185
1654092418082111396,0,0.04240105597527472,-0.19053351433722526,0.06050213824261674,-0.19149840637877746,0.10371080335679944,-0.1947511777773008,0.05176874517084479,-0.2133777324969952,0.04100509475875687,-0.2249290717827095,0.0830484578897665,-0.2294911143543956,0.10170442350618125,-0.23259056007469092,0.07593598418183384,-0.20465540623926853
1654092418112214871,0,0.04389172229138049,-0.19068248036143542,0.06201876126802883,-0.19171759636847524,0.10538195934924449,-0.19510491339714972,0.053201931125515106,-0.21343531346583106,0.04244109772063874,-0.22501351492745536,0.08446782709478023,-0.22982965825678228,0.10334633628090661,-0.23297786503047732,0.07744375375600965,-0.20503023587740382
1654092418161022397,0,0.045263738946600275,-0.19078992906507553,0.06333255977421015,-0.1918355753133585,0.10683741307520606,-0.19529875032194366,0.054739815848214274,-0.21341629866715317,0.04376924954927884,-0.2250168685074691,0.08579919836023353,-0.23003825093363667,0.10473579155219781,-0.23327804397750687,0.07884233076493818,-0.20508241758241758
1654092418214224138,0,0.04644855876545329,-0.1907075651399382,0.06458532312414147,-0.19178292410714284,0.10818367423592029,-0.19538030938787773,0.0557439447759272,-0.21348390684023008,0.044883241758241765,-0.22487642057649382,0.08693015968406592,-0.23004358312585851,0.10579941298935436,-0.23338005988152472,0.08008382608602338,-0.20516769912216687
1654092418260732265,0,0.04748662592290522,-0.19041191352592718,0.06543954702524038,-0.19167547540350272,0.10905922690590658,-0.19543859460851648,0.056676172948145614,-0.21316099062070742,0.045779653695913455,-0.22459515582074177,0.08779632233001372,-0.23002735179859204,0.10671105018028848,-0.23342000101948832,0.08088660606971154,-0.2050523695054945
1654092418313862322,0,0.048118842827094783,-0.19026455722012361,0.06610758016397664,-0.1915396554129464,0.10969721196771981,-0.19549144702953297,0.057177600231799464,-0.2128457540994162,0.0463686764895261,-0.2242167713877919,0.08824690934065937,-0.229857660649897,0.10709349244505495,-0.23329672341818336,0.08163780799278847,-0.20479669256524724
1654092418358128789,0,0.04834708748282967,-0.18986011547046702,0.06634689163375687,-0.19116076794299447,0.10972202845982143,-0.1954135098300137,0.05731187757554945,-0.21239754813058037,0.04652515453296703,-0.22366604647793614,0.08832068810096155,-0.22948145604395603,0.10706934666895607,-0.2330944354717548,0.08157006567651098,-0.20458927364139765
1654092418413217874,0,0.04822655981713599,-0.18930194561298075,0.06627291165865384,-0.1907804719694368,0.10942516955700549,-0.19509659651871564,0.05721529447115384,-0.21189397455571773,0.046372633713942304,-0.22298443134014423,0.08791007576407966,-0.22904810643458104,0.10660735748626371,-0.23268865229009272,0.08135074154361266,-0.2042227608816964
1654092418492072411,0,0.048006296681833795,-0.188690185546875,0.06579650208190246,-0.19028253240899723,0.10877229459993126,-0.19490846067994505,0.05657999227335164,-0.21145385071471498,0.04596309452266484,-0.22218517261547047,0.08709824111435438,-0.2284344012920673,0.10572080507383241,-0.23218856643844435,0.08078707181490385,-0.20380527370578638
1654092418540748812,0,0.04756214854481456,-0.18803811544900412,0.06517823607057005,-0.18972235040350272,0.10794302133413464,-0.1945686759529533,0.056039663461538464,-0.2105929867251889,0.045279500772664835,-0.22141944969093408,0.08625635838770607,-0.22784521081945397,0.10480111929086533,-0.2316211407001202,0.07987697727077614,-0.20326813079498626
1654092418590495501,0,0.04689820677369506,-0.1872693407666552,0.06444360083276099,-0.18904029930030905,0.1070065676510989,-0.19414746630322802,0.0552686754163805,-0.20979523711152132,0.044394289792239014,-0.22038362943209136,0.08504343556833793,-0.2271202674278846,0.10341126158997249,-0.23106987921746222,0.07914482368217723,-0.20263551146119504
1654092418659985241,0,0.04616337032108516,-0.18627762008499313,0.06375524499914148,-0.18828534136761674,0.10587037474244504,-0.19376099974244504,0.05432933765453296,-0.208961671263307,0.043446635151957416,-0.21936202835250687,0.08378705035199174,-0.22637000450721154,0.10194199111435442,-0.23043082101004464,0.07811312832675138,-0.20202388553828982
1654092418701722552,0,0.04616337032108516,-0.18627762008499313,0.06375524499914148,-0.18828534136761674,0.10587037474244504,-0.19376099974244504,0.05432933765453296,-0.208961671263307,0.043446635151957416,-0.21936202835250687,0.08378705035199174,-0.22637000450721154,0.10194199111435442,-0.23043082101004464,0.07811312832675138,-0.20202388553828982
1654092418724081082,0,0.044404417603880496,-0.18452859396462912,0.061731493604052196,-0.18681989397321425,0.1033669943337912,-0.19291334885817307,0.052079890324519235,-0.20702642084478023,0.04121824830442995,-0.21724253224802542,0.08095622639079669,-0.22470582396119504,0.0987636021205357,-0.22893844436813185,0.07581089564732146,-0.2005839588877919
1654092418769970884,0,0.043526249141483515,-0.1836830893715659,0.06073346819196429,-0.18600906539749312,0.10212160885989013,-0.19245779854910713,0.050964824969951916,-0.20615945333962912,0.04002772739955357,-0.2161931635259272,0.07950560182005495,-0.22388768458104397,0.09696930266998627,-0.22825414636632899,0.07458033299708106,-0.19983543982872595
1654092418800391622,0,0.042387574583619504,-0.18289003476991755,0.059500759250515095,-0.18537953135731455,0.10056152343749997,-0.19204215584220466,0.049612862723214274,-0.20528141902043268,0.03875209263392858,-0.21528632195441277,0.07780667818509618,-0.22323400476476649,0.09547172797905223,-0.22764366066062844,0.07318068284254808,-0.19927374871222525
1654092418891738260,0,0.040683419363839284,-0.18215345445570053,0.057828865470467034,-0.18499500987293954,0.0984636579241071,-0.19184456290779534,0.047839422540350285,-0.20467837826236263,0.036890989869505494,-0.2144840785435268,0.07576005537431318,-0.22266050904661744,0.09290462955013734,-0.22723925244677198,0.07122567983774042,-0.19887048071557348
1654092418957565188,0,0.03886229127317995,-0.18178851787860575,0.05580933958619505,-0.18453194754464283,0.09591305910885989,-0.19179385677798763,0.0457630870106456,-0.20420706612723216,0.034708882426167584,-0.2138795622102507,0.07334574605082417,-0.22220143747853707,0.09016113281249993,-0.22672437730726305,0.06900634765625002,-0.19855983859890108
1654092418994581349,0,0.03671774392599588,-0.1813455099587912,0.05360590337396978,-0.18420524177970465,0.09331188830700549,-0.19176622327867443,0.04346266526442308,-0.2036969195355426,0.032602364676339285,-0.21330163976648353,0.07096416766826924,-0.22176423125214628,0.0872977120535714,-0.22632909083104394,0.06667869484031597,-0.1983330359825721
1654092419017799183,0,0.03435568337912088,-0.18114060621995193,0.051089578146462894,-0.18404708694625685,0.09020352206387366,-0.1918831290779533,0.04110167786315247,-0.20360975999098557,0.030071619054773346,-0.21292751438015112,0.06799678592891484,-0.2215338403052026,0.0843998164921016,-0.2259562733409169,0.06430315290178573,-0.19832770379035025
1654092419052107138,0,0.03182480361435439,-0.18102537721067993,0.04835258735405218,-0.18417767535199175,0.08687797797905222,-0.19220849341088597,0.038261262663118134,-0.20335572630494506,0.02732007372510302,-0.21270396473643544,0.06466990041208792,-0.2214085170200893,0.08070202502575552,-0.22582913912259614,0.061018120063530246,-0.1982230720939217
1654092419110132539,0,0.02881650819883242,-0.1812327625987294,0.04528567135989012,-0.1842984713040865,0.0829086806747939,-0.19259046617445053,0.03521782172905219,-0.20335750370235234,0.02424510913890797,-0.21263592059795675,0.06110457535628433,-0.22131381192050137,0.07682877425309065,-0.22579677707546358,0.05763254689646291,-0.19848548972999655
1654092419213216880,0,0.025492707975618138,-0.18125301822201234,0.04173684591775412,-0.18453986199347525,0.07855613624656593,-0.19299598106971153,0.03164142985920329,-0.20338094522664835,0.020882876888736267,-0.21260057386461195,0.05717679537259618,-0.22127688900455014,0.07262526292067306,-0.22568054199218748,0.05377351530305635,-0.1985943134014423
1654092419269527518,0,0.022175883198832423,-0.18120794610662774,0.03832900497939559,-0.18463946331988323,0.07433451558207421,-0.19329894348815246,0.028280404897836536,-0.2031922057434753,0.01729561941964286,-0.21233356182391827,0.0530801961710165,-0.22105240035843063,0.0680749914148352,-0.2254722176017342,0.05014406979739011,-0.19858287769359545
1654092419311354691,0,0.019489196106627756,-0.18093858655992445,0.035467193938873626,-0.18459311684409338,0.07089803507039832,-0.19343114161229394,0.025265335250686805,-0.20303099915221498,0.014503965273008242,-0.21213472806490385,0.049699385087568715,-0.22084219796316965,0.06438779726133237,-0.2252223423549107,0.04693670587225279,-0.19850658374828295
1654092419333694441,0,0.017598045265281588,-0.18086527730082416,0.03339005354996566,-0.18445676028073488,0.06835816771119502,-0.1935593825120192,0.023146878756009626,-0.20293277279361266,0.012201263092376374,-0.2116377945784684,0.0470915741972871,-0.2205899416745364,0.06136286808894231,-0.22496354658525067,0.04468175867101648,-0.19846818525712567
1654092419372087049,0,0.016143128112122256,-0.18075682252317993,0.03177503648695054,-0.1844343583662431,0.06638049450549449,-0.19368158696771975,0.021516435224931324,-0.2027470179966518,0.010614550244677196,-0.21134063385345125,0.04507815182864011,-0.22042521382426167,0.059120664491758235,-0.22472631433507897,0.042998663933722536,-0.19850873003949174
1654092419501656266,0,0.0142535869891827,-0.18078143780048075,0.02994284158224586,-0.1845725929344093,0.06337286980597528,-0.1940972967462225,0.019289389809409335,-0.20257377205314217,0.008491532881181318,-0.21107861864697802,0.042204267900068704,-0.22007506653502748,0.055921080872252726,-0.22452620621565933,0.04046241844093407,-0.19856798779833446
1654092419560428059,0,0.013849748883928571,-0.1810217553442651,0.029252138242616743,-0.18477293580442994,0.06268404447115378,-0.1943451933808379,0.018781054150927207,-0.20273766150841346,0.007915656121222525,-0.21105276254507213,0.041396725832760994,-0.2201698051704155,0.05499790736607141,-0.2245990795093578,0.03968693659855771,-0.19867718036358173
1654092419604227493,0,0.013796762319711546,-0.18117789802970466,0.029019936362465665,-0.18501600328382553,0.062199116801167575,-0.194434331537603,0.018604857057005486,-0.20276985587654534,0.007820481520432694,-0.2110235863989526,0.041094165843921726,-0.2201304676768544,0.05448574862637362,-0.2245409955035199,0.039554872617616754,-0.1988473410134787
1654092419631938404,0,0.014056463555975278,-0.18109459510216347,0.02939553732400413,-0.1848716652000343,0.062208775111607106,-0.19435518704927884,0.0187741457760989,-0.2026522458254636,0.007996812757554948,-0.21087495573274384,0.04110570215916898,-0.2198399470402644,0.05447823660714285,-0.22431523249699517,0.03947713663289837,-0.19865333640968405
1654092419660697121,0,0.014243727463942306,-0.18052193777901784,0.029308612530048073,-0.18435534802111947,0.06210320441277467,-0.19374034168956042,0.01897281185611263,-0.2019507104223901,0.008237197372939563,-0.21032557225489354,0.04108598310868822,-0.21923449170458448,0.054394665393200536,-0.22356681404532966,0.03962060278588603,-0.19801095815805286
1654092419698876987,0,0.014475996415693686,-0.17939037281078296,0.029683073274381855,-0.18323337429172387,0.062183958619505486,-0.1924679263607486,0.019222184065934067,-0.20078738705142513,0.008530300266140108,-0.20902371249356114,0.041038898845295324,-0.21797066154060782,0.054219206086881855,-0.22225797883756868,0.039752599695226654,-0.19678395030262705
1654092419754422768,0,0.014921553056318683,-0.17791043795072115,0.029844581687843402,-0.1817286900111607,0.06257444947630492,-0.19077524038461538,0.01957980983859889,-0.19919909802111951,0.009085653116414835,-0.20748794052627062,0.041359098665006866,-0.2162528572501717,0.0543764219179258,-0.22054513784555288,0.039850054730425855,-0.19515816824776785
1654092419805509833,0,0.015384816599416214,-0.1765548538375687,0.030519187843406598,-0.18019053700206042,0.06283629700377741,-0.18920905144660027,0.020099279382726654,-0.1976916973407452,0.009627725789835166,-0.20589441991114354,0.04172323038289838,-0.21459146017556663,0.05487919063358515,-0.21877897493131868,0.04044833340487641,-0.1936329600575206
1654092419857175003,0,0.015384816599416214,-0.1765548538375687,0.030519187843406598,-0.18019053700206042,0.06283629700377741,-0.18920905144660027,0.020099279382726654,-0.1976916973407452,0.009627725789835166,-0.20589441991114354,0.04172323038289838,-0.21459146017556663,0.05487919063358515,-0.21877897493131868,0.04044833340487641,-0.1936329600575206
1654092419913033106,0,0.016332202953296703,-0.1741196852463942,0.03134665017599586,-0.17745180234804256,0.06388516268887362,-0.18621618249914146,0.021138687972184073,-0.1950160435267857,0.010907988495879123,-0.20321631798377404,0.04274452964028158,-0.21144952459649724,0.05561335637019227,-0.21552724314259958,0.04139820140796707,-0.1907816457224416
1654092419982432993,0,0.016592440762362638,-0.1732763940161401,0.03167161207932692,-0.17671850854223897,0.06396927047561812,-0.1850943429129464,0.021558354975103028,-0.19408861097398694,0.011382318853021982,-0.20228905310997597,0.04319437886332417,-0.21028462504292583,0.05607977227850275,-0.21425942221840658,0.04167332911229399,-0.18973214285714285
1654092420026380036,0,0.016432810353708797,-0.17287269005408654,0.031411843771462916,-0.17611198006095463,0.06381688379979394,-0.1842903556404533,0.021514758434924453,-0.19353245326450894,0.011462201128949176,-0.20173081618088942,0.04321436620020608,-0.20960579337654534,0.0560042496565934,-0.21347964779361264,0.04152771666809757,-0.18912088582803915
1654092420057417893,0,0.0157911363538805,-0.17288885430975273,0.030800888564560425,-0.1761209005837912,0.06281765109890108,-0.18422455840058377,0.020962759164663475,-0.19359717735877405,0.011024894295157968,-0.20172605409726993,0.04261749602936127,-0.20936084789234202,0.05540892213255494,-0.21311303442651097,0.041043929215315966,-0.18905830802498283
1654092420096965922,0,0.015263819432520608,-0.1731877924321772,0.030260157323145603,-0.17641668634100272,0.062120374742445084,-0.18433019617101648,0.020483532580700542,-0.1935779613452953,0.010489729996565937,-0.2018479231949691,0.04199567522321429,-0.20931966592977336,0.0548358623798077,-0.2131351345188015,0.04030775133070058,-0.18928309849330355
1654092420153157349,0,0.01493302229996566,-0.17375682788890795,0.029710371415693687,-0.17692971701150412,0.061635312929258224,-0.184659920157967,0.02015642438616072,-0.19403418237036402,0.010341501759958793,-0.20227483393071774,0.04163449465573488,-0.2096923828125,0.05439198252918953,-0.21343390496222528,0.039849182799622296,-0.1895496410327953
1654092420211131608,0,0.014872523716517864,-0.1742736145690247,0.029631696428571414,-0.1774314796531593,0.0612735287173764,-0.18513384808550823,0.020162662044986263,-0.1945287348149897,0.010326813079498627,-0.2026839371565934,0.04151242434323488,-0.20992022503863325,0.05414878090659342,-0.21363934527386674,0.039579085465315966,-0.19009349110362292
1654092420293693484,0,0.014954954713255496,-0.17462500268286402,0.029506876180460162,-0.17777958125858515,0.06111255687671707,-0.18545572469522664,0.020130534748454665,-0.19483518495664492,0.010356123368818679,-0.20293216914921017,0.041419597248454676,-0.21025756165221496,0.05403636890453295,-0.21385209638993818,0.03950939807263054,-0.19034430535285027
1654092420340463444,0,0.015164083962912085,-0.1749718969994849,0.029747797368646967,-0.17796530251974585,0.06120498154189563,-0.1858748551253434,0.020284262856284346,-0.19504418006310098,0.010542582417582415,-0.20302915468320742,0.041378817715487626,-0.2103638701386504,0.05405099051339285,-0.21400931222098213,0.03958901206215659,-0.19054330679086537
1654092420377448313,0,0.015578921810611261,-0.1751127473600618,0.03006162538633242,-0.17819991897750687,0.06137185568337916,-0.18597184065934064,0.02050747714199863,-0.19512298919342377,0.010910738431490388,-0.20301614279275412,0.04154991736778846,-0.21048734895475618,0.05402322287087913,-0.21415133633456387,0.039861054472870916,-0.1906913338126717
1654092420411809182,0,0.016356885302197803,-0.17519095284598213,0.030950927734374994,-0.17832896473643542,0.06211688701923074,-0.1861941159426511,0.02123258821256868,-0.195088380247682,0.011603453919127746,-0.20293998299064217,0.04215295812585851,-0.2106283669943338,0.054630220853365385,-0.2142061338319883,0.04059267148866763,-0.19078503283825549
1654092420451129183,0,0.01757953350360577,-0.17541537442050137,0.03189254593063187,-0.17856304462139422,0.06325656765109894,-0.18647333501459476,0.022684554215315927,-0.19505202744033312,0.01266318520346841,-0.2029627202631353,0.043193104502918966,-0.21067608843792926,0.05556882082760989,-0.21445956387362636,0.0416695731026786,-0.19093480372166893
1654092420550078011,0,0.01860760699261676,-0.17565314324347525,0.03295824658739696,-0.17877854567307688,0.06434218857314561,-0.18658957009787086,0.0234244881095467,-0.19544593894874657,0.013826206752232145,-0.20321075104095124,0.044288584950206045,-0.21082304231413118,0.05672661079155217,-0.21461124629764766,0.0427667974115728,-0.19124333308293268
1654092420593941743,0,0.019527561061984895,-0.17592733194539834,0.033834067543784346,-0.17908412388392855,0.06538662753262364,-0.1868211683336195,0.024451220166552212,-0.19566177535843066,0.014787007426167585,-0.20342933738624658,0.04534388950892859,-0.21104290301983172,0.05786012083619502,-0.21482164990770947,0.04370499495621566,-0.19148039765410368
1654092420637074971,0,0.020495471325549457,-0.17624598911830358,0.03471981509701236,-0.179258308829842,0.06634494655734885,-0.18698361574948488,0.02537197909512362,-0.195942872435182,0.015733655992445056,-0.20371278196900755,0.046293824583619525,-0.21123653872982487,0.05903762985061811,-0.21492024516011332,0.044676929515796715,-0.19166165865384616
1654092420729981820,0,0.021450705056662085,-0.17661474877661398,0.035535539899553575,-0.1796139224544986,0.0674844930460165,-0.1870730221926511,0.02654626867273352,-0.19601933405949518,0.01673818734975962,-0.20398043118990386,0.04743840144230771,-0.21159047556447458,0.06008126395089286,-0.2152443351326408,0.045676162216689575,-0.19204151866200206
1654092420772015401,0,0.021599604009271973,-0.17727989783653847,0.03588048913976649,-0.18019657344608514,0.06766598879635982,-0.18771355597527473,0.026717435396634626,-0.19688157301682693,0.017244175502232145,-0.2046139895260989,0.04792198768028849,-0.21212875869247938,0.06071039556146979,-0.21592122172261333,0.04593727195655911,-0.1925139710143372
1654092420796912963,0,0.021426626352163462,-0.17809233613066622,0.03560415414663462,-0.18098110995449862,0.06737892234718407,-0.18850258628090658,0.026521116822630503,-0.19761060777601305,0.016999833662431317,-0.20528202266483517,0.04779394799536402,-0.21270332755623284,0.06058564238495878,-0.2164487063229739,0.0458143297132555,-0.19327245020604394
1654092420841235179,0,0.021263038719093415,-0.17890215863238323,0.03539468953897665,-0.18174901270604393,0.06708246587396977,-0.1891327910370879,0.026376644595638737,-0.19835074288504465,0.016878970638736265,-0.20603077647450208,0.04750433282537775,-0.21342042357057006,0.0602793934581044,-0.21723307515238666,0.04549607496995195,-0.19399256444239354
1654092420888325307,0,0.021237216152987633,-0.17960755065247253,0.03534411755236949,-0.18249545254550137,0.06687856820913457,-0.18996414352249313,0.026343846583104402,-0.19888630961323833,0.016939402150583795,-0.20665890201107487,0.04758320902730084,-0.2141417450957246,0.06032553871909341,-0.21785643860533996,0.045424509572458804,-0.1946985601068853
1654092420952082042,0,0.02175192361349588,-0.18087520389766482,0.035673841539320045,-0.18368637587997938,0.06687306833791212,-0.19119061480511673,0.02670308207417582,-0.20014651791080013,0.017276839371565933,-0.2077052189753606,0.04759541605855083,-0.21531868400154533,0.06033828232314559,-0.21904645647321427,0.04557696331988326,-0.19603670560396633
1654092421008393517,0,0.021950992123111267,-0.18156349265968405,0.03578122317135987,-0.18441229180975272,0.06691451858688185,-0.19193752414577608,0.026774580400068693,-0.20067131964714974,0.01757430191878434,-0.20817294277987639,0.04774907709478021,-0.21574629898909684,0.06045377961881865,-0.21954204852764422,0.04574236188616071,-0.19654785826966
1654092421052486717,0,0.02219868754292583,-0.18217357593578296,0.035918183379120866,-0.18488903674450546,0.06693034748454668,-0.1926293006310096,0.027504990127060452,-0.20110121506911058,0.017656397557520603,-0.20871323805588943,0.04782473385989011,-0.21620634309538117,0.060475108387706034,-0.22010467864654876,0.04579407408997255,-0.19713523780906592
1654092421108573501,0,0.022790594415350272,-0.18271437424879805,0.03652893737122251,-0.18560630043784337,0.06753211388221153,-0.19320316524296016,0.02756776914491757,-0.20161521827781592,0.018363801725618134,-0.20907787281078297,0.04820120675223216,-0.216706060053228,0.060817441835508246,-0.22065201644059065,0.04632910424536402,-0.1976524939903846
1654092421159241737,0,0.02358244172819369,-0.18319863120278157,0.03735150347699176,-0.1861786224029876,0.06800671252575546,-0.19359989375858516,0.028366390689388732,-0.20208907913375687,0.01913089961796017,-0.20940699315333106,0.04891900701837226,-0.2172342824411916,0.061525852077609855,-0.22105095831902472,0.046956827352335195,-0.19808550824175825
1654092421207049156,0,0.02416630000858517,-0.18367396763392857,0.03777948735834477,-0.18656059516655216,0.06862685654189554,-0.19402787763993817,0.029031808035714285,-0.20241065392127405,0.01984856574089973,-0.20984275734031593,0.049575436770260994,-0.21753248277601306,0.06219254378434064,-0.2214091542002919,0.047539142985920324,-0.1985100379356971
1654092421257879352,0,0.024530632941277476,-0.18407176929515795,0.03800296993046015,-0.18690413590315932,0.06882055932348902,-0.1943192366715316,0.029310289320054944,-0.20285396366328984,0.020205185439560437,-0.210176270872682,0.0498761187542926,-0.2179195529811985,0.06259229052197801,-0.22182439447759272,0.04787228762448492,-0.19882654881739353
1654092421346233809,0,0.02456356509701236,-0.18443469372424448,0.03811424171531594,-0.1872738345638736,0.06897375085851648,-0.1945482191148695,0.029849813272664838,-0.20307704380580358,0.020394998068337916,-0.2105337625021463,0.05002018855168272,-0.21816664475661057,0.06268538590315931,-0.22208560482486264,0.04792983505752063,-0.19911213969136332
1654092421401533223,0,0.02468751341432005,-0.18477642352764423,0.03821572104653159,-0.18764125279017857,0.06890386225103023,-0.19488357711624313,0.02956784426510989,-0.2033946278331044,0.02065530294900412,-0.21082371303013395,0.050273517985920335,-0.2184629670866243,0.06279967591002744,-0.2222636463877919,0.04796853537087914,-0.1994250287066449
1654092421461768540,0,0.024455781035370876,-0.18514712826236263,0.03788385076837225,-0.18779464554000685,0.06855629721840656,-0.19503261021205356,0.029233022836538475,-0.203699703006954,0.02035703554258242,-0.2111348581838084,0.05012810675652474,-0.2186500968513908,0.06270282451923076,-0.22247022691663804,0.047830703232314586,-0.1997115250472184
1654092421513170104,0,0.02348109654017857,-0.1850458501459478,0.036949744591346145,-0.18771905584649723,0.06746048141311817,-0.19510726090315933,0.028437754872081056,-0.20369916643415178,0.019658283610920334,-0.21117657671917928,0.04922089629120879,-0.2186388623583448,0.06172827416723897,-0.2223311539534684,0.04678727034684066,-0.19967191926725616
1654092421563012135,0,0.022200297261332415,-0.18494812682434753,0.03566807338169642,-0.18769202599158652,0.06587772578983514,-0.19482354803399723,0.027211551875858525,-0.20351082938058035,0.01841584928743132,-0.2109501429966518,0.04790166498540521,-0.2183954595209478,0.06023968707074173,-0.22210036057692306,0.04540921724759617,-0.19945484203296704
1654092421608389770,0,0.020510092934409342,-0.18444777268629808,0.03388745653760303,-0.18740334982400408,0.06370795952094782,-0.1945004641354739,0.02551068316449176,-0.20312459757039836,0.01683336195054945,-0.21066300947587568,0.04608724405477338,-0.21797411572802197,0.05837375515109888,-0.22154440408224588,0.043469439496050866,-0.19905730865813873
1654092421646559414,0,0.018455153245192306,-0.18405359289148351,0.03186947330013737,-0.18696745149381866,0.06147890195741762,-0.19370385473901097,0.02357238098815248,-0.20268943702781594,0.014842743925995883,-0.21011590643243477,0.04399434183980083,-0.21736829149854053,0.05599137190934067,-0.22085702078683034,0.04138331151270608,-0.1986607478215144
1654092421680684048,0,0.016155469286572806,-0.18366122402987636,0.02944979824862637,-0.18621014605511674,0.05848831344436817,-0.19361692994505494,0.02133145175137363,-0.20207190880408654,0.012723482572115384,-0.20957349840101305,0.04145809634701236,-0.21656802669986264,0.05317744999141483,-0.22010202931833792,0.03894579541552201,-0.19802091829069368
1654092421719772950,0,0.013793140453296708,-0.1828764863066621,0.026788128863324157,-0.18561434902987634,0.05543253133585163,-0.19282850328382553,0.0189702631353022,-0.20133975521548764,0.01019588931576236,-0.208811766236693,0.03853142706902474,-0.2156339875944368,0.05026681082589285,-0.21901181399167238,0.03619639637706046,-0.19711327185997596
1654092421763009322,0,0.011240059988839292,-0.18200254335508242,0.024121429108001358,-0.184918212890625,0.0522372402987637,-0.19198112068595466,0.01620315719436813,-0.20042637416294645,0.007672588641826926,-0.20784881927154877,0.035672835465315966,-0.2146651383284684,0.0471395303914835,-0.21795087541852678,0.03334397536057693,-0.1963235373025412
1654092421818537972,0,0.008741039234203295,-0.18109882061298077,0.021655273437499983,-0.18392501663375685,0.04913155691964283,-0.19087725628863322,0.01363753434065934,-0.19929722377232145,0.005337490878262366,-0.20681531298291553,0.03298386793870195,-0.2133403065440419,0.044069797390109855,-0.21658730978494162,0.03063984965230082,-0.19518254877446772
1654092421873349193,0,0.006609302562671705,-0.1801234654017857,0.019442514272836525,-0.18294785048935436,0.04653105683379116,-0.18989445612980768,0.01152833372682005,-0.19836083716088598,0.0032539116157280223,-0.2057700691642342,0.030367270668784363,-0.21207000397063874,0.04157057542067305,-0.21516978504893544,0.02857048956902475,-0.1943213158911401
1654092421917041712,0,0.004756717891483513,-0.17917970091432006,0.017365709241929927,-0.18191541734632555,0.04421306232829664,-0.18874364161229396,0.009685809795673073,-0.19733799525669643,0.0014889895260989036,-0.20483603005880838,0.028347275283310436,-0.21078534807477678,0.039117901141826894,-0.21389837579412774,0.026307158417754162,-0.19305963201837223
