%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15
1654093478869494550,0,-0.024248697469522656,0.09836043473128431,-0.02263421697930973,0.09587496243990384,-0.027992399446256866,0.1030869704026442,-0.02385180127489698,0.09906093052455356,-0.016432441459907243,0.09674353966346154,-0.028125067071600257,0.1042771224137191,-0.008900468428056307,0.09955920544299451,-0.022817020625858518,0.10287301199776787
1654093478920077262,0,-0.02589543939946773,0.10924018608344777,-0.024486902257898346,0.10677349384014423,-0.029931439410199184,0.1141198462182349,-0.02533073006095466,0.10971579080099586,-0.01752185192736949,0.1075564206301511,-0.029867520175137358,0.11556453495235235,-0.00919176038804942,0.11024317479395604,-0.024291254399896982,0.1140134035885989
1654093478991068763,0,-0.027814190204326933,0.11978035392342029,-0.026076499184409352,0.11710238613925139,-0.03175612229567307,0.12506116929945055,-0.02692475371308379,0.12055268340058378,-0.018417861435439553,0.11853979760473903,-0.031501317286229374,0.12667145781464628,-0.009505689013135254,0.12063430953811813,-0.025805127489697804,0.12459991790436127
1654093479039963567,0,-0.029230910081129796,0.13016283643114696,-0.02765033428485575,0.127411626459478,-0.033234447437328285,0.1361375075120192,-0.028416761461195046,0.1309499216603709,-0.019373095166552168,0.12835411658653845,-0.033266239375858514,0.1365816891848386,-0.00986861344222184,0.1307643345424107,-0.026987666874141485,0.13434642749828296
1654093479089897456,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479137251843,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479190350539,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479237435598,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479288052116,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479318373040,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479392303547,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479417799079,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479454191859,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479505654136,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479556312234,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479610369002,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479673341005,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479742120168,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479798774682,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479860375367,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479911581662,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093479958690497,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093480001820418,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093480032963874,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093480064188955,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093480115889500,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093480166776100,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093480211612180,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093480259771262,0,-0.031005255730597536,0.14006817157451923,-0.02904669793097525,0.1371343256353022,-0.034775685740041196,0.14629818423763735,-0.029812051961710155,0.14081145904876374,-0.020558988131009592,0.13772871415693683,-0.03490144499055631,0.14660540570269573,-0.01028452443552541,0.1410052959735577,-0.028160615019745882,0.1447140871823489
1654093480317510500,0,-0.04517681415264424,0.15080163976648348,-0.03770389766483517,0.1503256326193338,-0.0629442152086195,0.15119749635130492,-0.049446458082932694,0.15513292249742444,-0.03402066073574861,0.16028569818853022,-0.06289941137963598,0.16987569620321083,-0.02202460320441274,0.16921460497510302,-0.05074415940504808,0.16936974158653847
1654093480362119808,0,-0.0449728494162088,0.1433721186040522,-0.037214308518629835,0.1428894713684753,-0.06375739129035027,0.14368641612293953,-0.04979073660714286,0.1479826874785371,-0.03405436421488667,0.15347947340745194,-0.06381681672819367,0.16297999790736606,-0.022529082245879073,0.1629561539534684,-0.05135169396033654,0.16263353955614698
1654093480435279267,0,-0.04470221550910028,0.13568101820054945,-0.03651485233516483,0.13553768619076234,-0.06426297701322115,0.13587210518973214,-0.050033133370535714,0.14094432788890798,-0.03436789041037086,0.14679786765968406,-0.06467687585851647,0.1560645805610405,-0.02277939345810437,0.1562204884958791,-0.05197706956129808,0.15570967118818682
1654093480493099457,0,-0.04436927208533653,0.12825169825291893,-0.035968621222527475,0.12838973160628436,-0.06483690869677197,0.12779950152386677,-0.05016848385989011,0.13381072662688875,-0.03436755505236949,0.13994154039320056,-0.06531888521634613,0.14925533755794984,-0.022951197362208076,0.14940494076236263,-0.052374334649725275,0.14896521935096155
1654093480546706055,0,-0.04404776436941965,0.12151395357572115,-0.03544673710078983,0.12153253240899725,-0.0652062049278846,0.12044583834134615,-0.05029960883842719,0.12675559913719092,-0.03394285767942995,0.13337482829670327,-0.0654296875,0.14283081725403501,-0.023177530477335118,0.14337567339886675,-0.05276341700291896,0.1421797867659684
1654093480592840706,0,-0.043891856434581045,0.1146860646677541,-0.034750869247939575,0.11465400444282281,-0.06573627178485576,0.11354705475188875,-0.05043583125858516,0.12013100424965661,-0.0337306431361607,0.12727513575291893,-0.06595915071256866,0.1363502921638908,-0.023392662635216332,0.13706812596583104,-0.05313539609804258,0.135763918698489
1654093480649071552,0,-0.043623536497682,0.1084434425437843,-0.03428438626802882,0.10841473589886674,-0.06593017578124999,0.10689952137706044,-0.05050639058207417,0.11414083962912086,-0.03419062017084473,0.12088381589114013,-0.06636647654103708,0.1302366487272493,-0.023517147525326187,0.13130171220381182,-0.05358638553828984,0.13011769724416208
1654093480678033575,0,-0.042886788504464285,0.10247138725532279,-0.033534961742359204,0.10261840820312501,-0.06569193745707418,0.10090412517170327,-0.0500774676983173,0.10818696074433382,-0.03386367965530562,0.11562781700721154,-0.06674549815418954,0.12492337069668613,-0.02337787334735575,0.12592833801940248,-0.053553654597355775,0.12465887384100276
1654093480719688062,0,-0.0419035859160371,0.09690323714371563,-0.03233102651742786,0.09720069969093403,-0.06525791713169643,0.09527346432864009,-0.04951929784083104,0.10308703747424453,-0.033126663375686816,0.11017523126287775,-0.0654036637190934,0.11911282382168613,-0.022840998722956696,0.12082096980168269,-0.05304907494848901,0.1193444555932349
1654093480753893457,0,-0.0419035859160371,0.09690323714371563,-0.03233102651742786,0.09720069969093403,-0.06525791713169643,0.09527346432864009,-0.04951929784083104,0.10308703747424453,-0.033126663375686816,0.11017523126287775,-0.0654036637190934,0.11911282382168613,-0.022840998722956696,0.12082096980168269,-0.05304907494848901,0.1193444555932349
1654093480805426617,0,-0.0419035859160371,0.09690323714371563,-0.03233102651742786,0.09720069969093403,-0.06525791713169643,0.09527346432864009,-0.04951929784083104,0.10308703747424453,-0.033126663375686816,0.11017523126287775,-0.0654036637190934,0.11911282382168613,-0.022840998722956696,0.12082096980168269,-0.05304907494848901,0.1193444555932349
1654093480863756810,0,-0.0419035859160371,0.09690323714371563,-0.03233102651742786,0.09720069969093403,-0.06525791713169643,0.09527346432864009,-0.04951929784083104,0.10308703747424453,-0.033126663375686816,0.11017523126287775,-0.0654036637190934,0.11911282382168613,-0.022840998722956696,0.12082096980168269,-0.05304907494848901,0.1193444555932349
1654093480922302305,0,-0.03692543113624658,0.07860677530477334,-0.026523531400240385,0.07873790028331046,-0.061345898974072804,0.07798991779704667,-0.04527037903502747,0.08540535392342036,-0.028347074068509615,0.09248851734203296,-0.061821570763221145,0.10177904066148695,-0.01805295839414489,0.10305477603451237,-0.0492437006353022,0.10218807681576236
1654093480973170618,0,-0.03541132329584479,0.07516600221067993,-0.024944867144574168,0.07523870782537773,-0.06007167271205356,0.07466678828983514,-0.04399608570140797,0.08204017052283652,-0.026901714618389416,0.0891264863066621,-0.06053473504035026,0.09844538091303229,-0.01649887587997939,0.09984539996136677,-0.04787362905649039,0.09853388188959479
1654093481021294958,0,-0.033850634229052184,0.07225194239354393,-0.02298671177455358,0.07220894949776785,-0.05847966120793269,0.07191946847098213,-0.04243486006181318,0.07914737240298764,-0.025171166723901073,0.08612013596754807,-0.05945877242874312,0.09586600838126717,-0.014839054987980771,0.09669511396806318,-0.04658478118561127,0.09596141773265797
1654093481068313311,0,-0.03207746233258929,0.06975627521892169,-0.02102812043913116,0.06944667271205357,-0.056755116221668955,0.06983696235405218,-0.04068925459306318,0.0766370836195055,-0.023455039223471807,0.0835651104266827,-0.05819957020518543,0.09360301258799794,-0.012830394702953274,0.0943550529060783,-0.04490738753434066,0.093532956301511
1654093481144765592,0,-0.030122358720381187,0.06767571417839968,-0.018827434162517198,0.0671746893243475,-0.05475772396548763,0.06812656947544643,-0.038832041981456046,0.07465216668097527,-0.021270718417324863,0.08130513285542583,-0.05621659834306317,0.0917755126953125,-0.010851883102249271,0.09201640034769917,-0.04310584435096154,0.09138988452953298
1654093481196097015,0,-0.028041764144059067,0.06621415693681315,-0.016602937467805612,0.06541365738753435,-0.05280084295587224,0.06693591442736951,-0.036941293569711535,0.07325426038804944,-0.019341537978622925,0.07972365159254809,-0.05424650422819366,0.0902809562263908,-0.008696973192822754,0.09040835873111264,-0.04110234857915522,0.08975259969522666
1654093481246040417,0,-0.0259639865749485,0.06503443455958102,-0.014364556951837248,0.0642657940204327,-0.05063067425738324,0.06601589328640112,-0.034839604975103015,0.07203395969265111,-0.01721681028932004,0.07845754099416209,-0.05241752876030217,0.08918104905348558,-0.00621693370106452,0.08916304032881181,-0.039062634143200554,0.08856315193595467
1654093481295982789,0,-0.023889160156250006,0.06420442350618127,-0.012140798044728729,0.06332343803657281,-0.04842797583276098,0.06568308400583789,-0.032754885495364004,0.07132051908052886,-0.014949488377833109,0.07750559377146292,-0.05033924815418955,0.08840724400111608,-0.0037456135173419836,0.08811762883112981,-0.03711279565161402,0.08783737014938187
1654093481328187443,0,-0.021801690740899715,0.06380487798334478,-0.009940648340916902,0.06275594522664835,-0.046258544921875006,0.06568415715144232,-0.03074166434151785,0.07100615449004122,-0.012687398051167587,0.07684641408396292,-0.0481246109847184,0.08796725430331388,-0.0013686966110061372,0.0876908187027816,-0.03517603612208105,0.08741287399124313
1654093481372471301,0,-0.019943706805889416,0.06370500837053567,-0.007921357207245905,0.06270228794642857,-0.044361491779704665,0.06575216775412085,-0.028880829863495876,0.07080809205442995,-0.010727867713341332,0.07665854653159342,-0.04615518758585163,0.08779467907580701,0.0007989904382726953,0.08741448370964973,-0.033255038418612645,0.0871043446299794
1654093481428903577,0,-0.018227344554859193,0.0638135302197802,-0.006046471228966344,0.06247055556747938,-0.04252869323059752,0.06623528449089972,-0.02717875386332417,0.07097999656593407,-0.008913212032108486,0.07671770368303572,-0.04460395561469779,0.08791829203511332,0.0029690585293613014,0.08744386107057006,-0.03150748787345467,0.08706262609460852
1654093481459616831,0,-0.016822664030305634,0.06394774049192992,-0.004575523963341321,0.06258598579155217,-0.040889798677884615,0.06677775959392168,-0.025639460637019225,0.07116223010388051,-0.007365601927369458,0.07661126105339973,-0.04306848546960851,0.08817410311856114,0.004754638671875033,0.08759202223557692,-0.02993486006181319,0.08732621748368818
1654093481511370684,0,-0.015701964661315237,0.06425606863839284,-0.0032428112658825503,0.06262327760130493,-0.03965869945484202,0.06729729620964969,-0.02452902322287088,0.07142655928056318,-0.005906559870793249,0.07677572061727335,-0.041846776270604374,0.08836210481413119,0.0061724652300824134,0.08780987079326923,-0.02872381524725275,0.08742394080528847
1654093481560899744,0,-0.014608898791638042,0.06475890442565246,-0.0021267398373111535,0.06275856101905908,-0.03857589554000687,0.06784701504550139,-0.023577813787774717,0.07166680975274725,-0.004839215959821397,0.07697022825807005,-0.04088382930546014,0.08857485593020262,0.007533448607057014,0.08787362234933035,-0.027897761418269235,0.08761844844608517
1654093481639718818,0,-0.01384522155091003,0.06475581913203982,-0.001290021623883919,0.06303435943938873,-0.03752159705528846,0.0684261783138736,-0.022662219372424443,0.07176748422475962,-0.00364346347012362,0.07706238463684753,-0.039799013242616754,0.08887365990942651,0.008895672808636679,0.08785833002446772,-0.026781153416895607,0.08784414438100961
1654093481680837353,0,-0.012881536798162785,0.065091311276614,-0.0002714387663118045,0.06317554515796703,-0.0365253155048077,0.06922721443595464,-0.02161422561813186,0.07222035166981455,-0.0026658278245191847,0.07717741243131869,-0.03892855801425135,0.08929258912474244,0.010180060418097547,0.08813711313100962,-0.025853620256696432,0.08821927584134616
1654093481705169855,0,-0.01201259068080357,0.06566182230855078,0.0009035550631009692,0.06357455410800139,-0.03563829359117446,0.07015394273695053,-0.020908699454842035,0.07303775326236264,-0.0016093495127918467,0.07759701236263737,-0.03799693348643543,0.08999388977721498,0.011397275819883257,0.08852166815118476,-0.025012072888049453,0.08878341507125687
1654093481751105243,0,-0.011130062564388726,0.06662919599931316,0.0017687451708447988,0.06421522203382557,-0.03469050480769231,0.07142387641655218,-0.019876869956215654,0.07389626974587912,-0.000491232400412045,0.07837631728622939,-0.03714083158052883,0.09100787823016827,0.012662380344265145,0.08927431211366758,-0.024030345874828298,0.08978459284855769
1654093481829107664,0,-0.010438621437156598,0.06816439785800132,0.0024418086796016425,0.06571480887276787,-0.0339066390152816,0.07335010570484202,-0.019020969265109884,0.07533857743818681,0.00040739290006869266,0.07977891859117446,-0.03605018028846152,0.09246507581773696,0.013763427734375,0.09058515946943682,-0.023118842827094782,0.09112106155563188
1654093481934776965,0,-0.00994618174793957,0.07009860866672385,0.0029831100296188184,0.06777216313959478,-0.033091920286744514,0.07558392535199177,-0.01851384089543269,0.07731739086109204,0.0010831728086366788,0.08146690955528847,-0.03547276088169643,0.09447420560396635,0.014689384711967735,0.09234243539663461,-0.022397420694539837,0.0928244119162088
1654093481984189535,0,-0.009468900240384603,0.07238709166809748,0.0034995948875343186,0.06991724705958102,-0.03241731413118132,0.07802063658997249,-0.01800912710336538,0.07964269617101649,0.0017110635946085417,0.08349320967118819,-0.03491231058980082,0.09654175475403504,0.0155539711753091,0.09435116275326236,-0.021857963813530223,0.0950259030520261
1654093482017996723,0,-0.009030319046188201,0.0750864552927541,0.004126278384701254,0.07202899639423077,-0.031909045544299436,0.08094998873197112,-0.017435597849416208,0.08194459349244504,0.002479469383155908,0.08577250386332418,-0.03429391043526783,0.09892038198617789,0.016306682209392187,0.09672247918097528,-0.021215753240899728,0.09745241940676512
1654093482063549783,0,-0.009030319046188201,0.0750864552927541,0.004126278384701254,0.07202899639423077,-0.031909045544299436,0.08094998873197112,-0.017435597849416208,0.08194459349244504,0.002479469383155908,0.08577250386332418,-0.03429391043526783,0.09892038198617789,0.016306682209392187,0.09672247918097528,-0.021215753240899728,0.09745241940676512
1654093482115923621,0,-0.008116971529447126,0.08057076590401785,0.004751955807864028,0.07746421059409342,-0.03053112658825549,0.08694793365813874,-0.01635775723300137,0.08760489998282966,0.0035732059688358686,0.09137184226905908,-0.032994129893543944,0.10443192366715316,0.017693454616672433,0.10161501706301511,-0.019988879528674453,0.10279554429945055
1654093482162729053,0,-0.008116971529447126,0.08057076590401785,0.004751955807864028,0.07746421059409342,-0.03053112658825549,0.08694793365813874,-0.01635775723300137,0.08760489998282966,0.0035732059688358686,0.09137184226905908,-0.032994129893543944,0.10443192366715316,0.017693454616672433,0.10161501706301511,-0.019988879528674453,0.10279554429945055
1654093482192085070,0,-0.008116971529447126,0.08057076590401785,0.004751955807864028,0.07746421059409342,-0.03053112658825549,0.08694793365813874,-0.01635775723300137,0.08760489998282966,0.0035732059688358686,0.09137184226905908,-0.032994129893543944,0.10443192366715316,0.017693454616672433,0.10161501706301511,-0.019988879528674453,0.10279554429945055
1654093482221560839,0,-0.006853577330872246,0.09027904468578296,0.0058739630730597625,0.08708194271548764,-0.02852843567565247,0.09695032140710852,-0.014708198295844778,0.09686426854395602,0.0050359369634272455,0.0998267540564904,-0.030920074798248626,0.1131224579863496,0.01965127462869165,0.11041460980425824,-0.018265474759615388,0.1113963368174794
1654093482266370867,0,-0.0064937717311985,0.0932821085164835,0.006018938337053581,0.09009942694024725,-0.027799903953468402,0.10025218921703294,-0.014260428292410712,0.09984915597098215,0.005670870267427908,0.10282344608516485,-0.03038705679086537,0.11608487642728366,0.02011849539620536,0.11359802916809753,-0.017770486349587916,0.11447713663289835
1654093482320344000,0,-0.006272703736693003,0.09608878670157966,0.006287627167754106,0.0930114075377747,-0.027404382726648358,0.1032730270218063,-0.013885565118475274,0.10274825882125688,0.005786635849502064,0.10560812478537089,-0.030043784340659324,0.1189247550545158,0.020481050931490385,0.11631919106284341,-0.017314332396119507,0.11736255687671704
1654093482369093699,0,-0.006252917614611941,0.09891565343835851,0.006064982990642176,0.09556817694024727,-0.027317189646291207,0.10595884218320739,-0.01375812907795329,0.10550872467376377,0.005826644059065966,0.10829011686555633,-0.02974035242101647,0.12166536771334135,0.020673546424278877,0.11873269552712912,-0.01707891107915522,0.12001349480597528
1654093482421483900,0,-0.006289236886160704,0.10144633198832415,0.005892776656936827,0.09814701289921018,-0.02710108495020605,0.10843948531936815,-0.013689917260473895,0.10799916026356454,0.006034163590315944,0.11061066009186125,-0.029598697201236257,0.12396739917797048,0.020680756621308416,0.12094411325978709,-0.01699386429000687,0.12222497961023353
1654093482470519317,0,-0.006289236886160704,0.10144633198832415,0.005892776656936827,0.09814701289921018,-0.02710108495020605,0.10843948531936815,-0.013689917260473895,0.10799916026356454,0.006034163590315944,0.11061066009186125,-0.029598697201236257,0.12396739917797048,0.020680756621308416,0.12094411325978709,-0.01699386429000687,0.12222497961023353
1654093482518014489,0,-0.006289236886160704,0.10144633198832415,0.005892776656936827,0.09814701289921018,-0.02710108495020605,0.10843948531936815,-0.013689917260473895,0.10799916026356454,0.006034163590315944,0.11061066009186125,-0.029598697201236257,0.12396739917797048,0.020680756621308416,0.12094411325978709,-0.01699386429000687,0.12222497961023353
1654093482571938461,0,-0.005652023147750679,0.10725587278932003,0.0063141875214628995,0.10426360748626373,-0.026823207310267855,0.11401387308980082,-0.013413246909340655,0.11366007039835163,0.006128566867702634,0.1163468245621566,-0.029243955507383235,0.12949114789019575,0.02100635570484205,0.12720638736263737,-0.016749589521806323,0.12786818284254808
