%time,field0,field1
1653385413190536534,1680.0,100.0
1653385413272157707,1680.0,100.0
1653385413367148998,1665.0,100.0
1653385413431232117,1665.0,100.0
1653385413528234940,1665.0,100.0
1653385413590988667,1665.0,100.0
1653385413685865438,1645.0,100.0
1653385413766401900,1645.0,100.0
1653385413844500312,1645.0,100.0
1653385413929418211,1645.0,100.0
1653385414009134544,1624.0,100.0
1653385414087464118,1624.0,100.0
1653385414169788163,1624.0,100.0
1653385414249525257,1624.0,100.0
1653385414341453739,1604.0,100.0
1653385414406496089,1604.0,100.0
1653385414500130814,1604.0,100.0
1653385414565684018,1604.0,100.0
1653385414663243069,1582.0,100.0
1653385414745652702,1582.0,100.0
1653385414823506801,1582.0,100.0
1653385414902838212,1582.0,100.0
1653385415001100783,1562.0,100.0
1653385415112310530,1562.0,100.0
1653385415192575415,1562.0,100.0
1653385415285340340,1541.0,100.0
1653385415351388451,1541.0,100.0
1653385415447816261,1541.0,100.0
1653385415573248961,1517.0,100.0
1653385415639459001,1517.0,100.0
1653385415735613248,1517.0,100.0
1653385415798370562,1517.0,100.0
1653385415895500571,1496.0,100.0
1653385415976927827,1496.0,100.0
1653385416056623952,1496.0,100.0
1653385416134092433,1496.0,100.0
1653385416216623694,1476.0,100.0
1653385416292988430,1476.0,100.0
1653385416376602478,1476.0,100.0
1653385416459042231,1476.0,100.0
1653385416552832969,1455.0,100.0
1653385416614561271,1455.0,100.0
1653385416714884030,1455.0,100.0
1653385416838191742,1434.0,100.0
1653385416907731256,1434.0,100.0
1653385417000688200,1434.0,100.0
1653385417064213063,1434.0,100.0
1653385417161394627,1414.0,100.0
1653385417224314958,1414.0,100.0
1653385417319999840,1414.0,100.0
1653385417384566805,1414.0,100.0
1653385417477965547,1394.0,100.0
1653385417557853895,1394.0,100.0
1653385417638881678,1394.0,100.0
1653385417719274491,1394.0,100.0
1653385417800690645,1374.0,100.0
1653385417882585962,1374.0,100.0
1653385417960032868,1374.0,100.0
1653385418040609383,1374.0,100.0
1653385418136583319,1353.0,100.0
1653385418201855696,1353.0,100.0
1653385418295700211,1353.0,100.0
1653385418362154552,1353.0,100.0
1653385418454152080,1332.0,100.0
1653385418535833939,1332.0,100.0
1653385418615009932,1332.0,100.0
1653385418695092644,1332.0,100.0
1653385418796154007,1312.0,100.0
1653385418858762025,1312.0,100.0
1653385418936102227,1312.0,100.0
1653385419018324121,1312.0,100.0
1653385419111091088,1292.0,100.0
1653385419180741114,1292.0,100.0
1653385419273453817,1292.0,100.0
1653385419339988961,1292.0,100.0
1653385419434406576,1272.0,100.0
1653385419515772090,1272.0,100.0
1653385419590824048,1272.0,100.0
1653385419673970441,1272.0,100.0
1653385419754352958,1248.0,100.0
1653385419835593791,1248.0,100.0
1653385419914692451,1248.0,100.0
1653385419995719534,1248.0,100.0
1653385420073043638,1228.0,100.0
1653385420152900414,1228.0,100.0
1653385420234120436,1228.0,100.0
1653385420312557747,1228.0,100.0
1653385420411403919,1210.0,100.0
1653385420475402838,1210.0,100.0
1653385420571942246,1210.0,100.0
1653385420633317724,1210.0,100.0
1653385420729243366,1189.0,100.0
1653385420794183017,1189.0,100.0
1653385420888458732,1189.0,100.0
1653385420955818967,1189.0,100.0
1653385421047379688,1170.0,100.0
1653385421129636847,1170.0,100.0
1653385421209826570,1170.0,100.0
1653385421272696417,1170.0,100.0
1653385421368570094,1150.0,100.0
1653385421450094554,1150.0,100.0
1653385421528751910,1150.0,100.0
1653385421610486779,1150.0,100.0
1653385421693585422,1130.0,100.0
1653385421768240173,1130.0,100.0
1653385421854335448,1130.0,100.0
1653385421927974339,1130.0,100.0
1653385422025228445,1112.0,100.0
1653385422092305266,1112.0,100.0
1653385422187053794,1112.0,100.0
1653385422251474729,1112.0,100.0
1653385422349031186,1094.0,100.0
1653385422408572290,1094.0,100.0
1653385422505791610,1094.0,100.0
1653385422569684804,1094.0,100.0
1653385422665588557,1076.0,100.0
1653385422747109024,1076.0,100.0
1653385422824209682,1076.0,100.0
1653385422910202354,1076.0,100.0
1653385422988855763,1059.0,100.0
1653385423065035491,1059.0,100.0
1653385423145763406,1059.0,100.0
1653385423225289044,1059.0,100.0
1653385423322002705,1042.0,100.0
1653385423435976151,1042.0,100.0
1653385423513381715,1042.0,100.0
1653385423608032439,1024.0,100.0
1653385423674894542,1024.0,100.0
1653385423774222206,1024.0,100.0
1653385423884774377,1007.0,100.0
1653385423961360074,1007.0,100.0
1653385424045856070,1007.0,100.0
1653385424127130702,1007.0,100.0
1653385424218473199,991.0,100.0
1653385424285869179,991.0,100.0
1653385424378562486,991.0,100.0
1653385424442570556,991.0,100.0
1653385424538074400,974.0,100.0
1653385424603731452,974.0,100.0
1653385424702919309,974.0,100.0
1653385424765312377,974.0,100.0
1653385424861491925,959.0,100.0
1653385424939652058,959.0,100.0
1653385425017898880,959.0,100.0
1653385425102281631,959.0,100.0
1653385425178536365,943.0,100.0
1653385425257972681,943.0,100.0
1653385425337090007,943.0,100.0
1653385425420496273,943.0,100.0
1653385425517538235,927.0,100.0
1653385425581041752,927.0,100.0
1653385425676963136,927.0,100.0
1653385425738584636,927.0,100.0
1653385425835057830,913.0,100.0
1653385425916680479,913.0,100.0
1653385425998795622,913.0,100.0
1653385426076530497,913.0,100.0
1653385426158178405,899.0,100.0
1653385426234226976,899.0,100.0
1653385426319975664,899.0,100.0
1653385426398800030,899.0,100.0
1653385426493472988,885.0,100.0
1653385426555936489,885.0,100.0
1653385426653697789,885.0,100.0
1653385426733417135,885.0,100.0
1653385426811091475,872.0,100.0
1653385426893011302,872.0,100.0
1653385426972665332,872.0,100.0
1653385427050392940,872.0,100.0
1653385427150178962,860.0,100.0
1653385427213684155,860.0,100.0
1653385427306544325,860.0,100.0
1653385427372692282,860.0,100.0
1653385427466878749,847.0,100.0
1653385427536722407,847.0,100.0
1653385427630055527,847.0,100.0
1653385427691763903,847.0,100.0
1653385427790516329,835.0,100.0
1653385427869211103,835.0,100.0
1653385427949777758,835.0,100.0
1653385428028936444,835.0,100.0
1653385428110084779,824.0,100.0
1653385428187454623,824.0,100.0
1653385428269702678,824.0,100.0
1653385428351595463,824.0,100.0
1653385428442843352,813.0,100.0
1653385428511108899,813.0,100.0
1653385428607718025,813.0,100.0
1653385428669792185,813.0,100.0
1653385428766638677,801.0,100.0
1653385428829171518,801.0,100.0
1653385428924646376,801.0,100.0
1653385428991570014,801.0,100.0
1653385429087618856,791.0,100.0
1653385429164628649,791.0,100.0
1653385429245713637,791.0,100.0
1653385429324534093,791.0,100.0
1653385429405878230,781.0,100.0
1653385429485376889,781.0,100.0
1653385429568003827,781.0,100.0
1653385429645088283,781.0,100.0
1653385429727510663,771.0,100.0
1653385429808415073,771.0,100.0
1653385429886268674,771.0,100.0
1653385429966410433,771.0,100.0
1653385430059909919,763.0,100.0
1653385430126486129,763.0,100.0
1653385430223747631,763.0,100.0
1653385430285918018,763.0,100.0
1653385430380925447,755.0,100.0
1653385430443900129,755.0,100.0
1653385430541382945,755.0,100.0
1653385430606191486,755.0,100.0
1653385430704520496,747.0,100.0
1653385430781987293,747.0,100.0
1653385430861945035,747.0,100.0
1653385430942809243,747.0,100.0
1653385431021619187,740.0,100.0
1653385431102657218,740.0,100.0
1653385431184943893,740.0,100.0
1653385431262420776,740.0,100.0
1653385431356605804,734.0,100.0
1653385431420784636,734.0,100.0
1653385431520063495,734.0,100.0
1653385431584441329,734.0,100.0
1653385431679673822,729.0,100.0
1653385431740348387,729.0,100.0
1653385431839559241,729.0,100.0
1653385431902238541,729.0,100.0
1653385431999946689,724.0,100.0
1653385432079034740,724.0,100.0
1653385432160808860,724.0,100.0
1653385432238783804,724.0,100.0
1653385432317878249,720.0,100.0
1653385432398035815,720.0,100.0
1653385432478780339,720.0,100.0
1653385432558186390,720.0,100.0
1653385432646759807,715.0,100.0
1653385432720389049,715.0,100.0
1653385432799020401,715.0,100.0
1653385432877106886,715.0,100.0
1653385432977390057,712.0,100.0
1653385433085478532,712.0,100.0
1653385433174651347,712.0,100.0
1653385433265025755,708.0,100.0
1653385433325419469,708.0,100.0
1653385433425986964,708.0,100.0
1653385433551722483,711.0,100.0
1653385433613257442,711.0,100.0
1653385433697315112,711.0,100.0
1653385433776812262,711.0,100.0
1653385433870643311,711.0,100.0
1653385433940190143,711.0,100.0
1653385434031286681,711.0,100.0
1653385434100767380,711.0,100.0
1653385434198346297,711.0,97.0
1653385434257058965,711.0,97.0
1653385434353754229,711.0,97.0
1653385434417521900,711.0,97.0
1653385434514866787,718.0,97.0
1653385434589036987,718.0,97.0
1653385434673176054,718.0,97.0
1653385434753132575,718.0,97.0
1653385434832262723,718.0,97.0
1653385434913891982,718.0,97.0
1653385434994449375,718.0,97.0
1653385435074257127,718.0,97.0
1653385435152478281,719.0,97.0
1653385435231178642,719.0,97.0
1653385435315663226,719.0,97.0
1653385435392860307,719.0,97.0
1653385435489638369,719.0,97.0
1653385435554850781,719.0,97.0
1653385435650398120,719.0,97.0
1653385435713714009,719.0,97.0
1653385435810293733,720.0,97.0
1653385435880675296,720.0,97.0
1653385435966774597,720.0,97.0
1653385436033771240,720.0,97.0
1653385436131794345,722.0,97.0
1653385436207857156,722.0,97.0
1653385436287113223,722.0,97.0
1653385436370857331,722.0,97.0
1653385436447912808,723.0,97.0
1653385436531722083,723.0,97.0
1653385436607249444,723.0,97.0
1653385436687737413,723.0,97.0
1653385436787135171,733.0,97.0
1653385436895714956,733.0,97.0
1653385436976146900,733.0,97.0
1653385437075076813,744.0,97.0
1653385437184340214,744.0,97.0
1653385437268001491,744.0,97.0
1653385437344766376,761.0,97.0
1653385437423578058,761.0,97.0
1653385437521292962,761.0,97.0
1653385437634885093,771.0,97.0
1653385437713278777,771.0,97.0
1653385437793514152,771.0,97.0
1653385437873313857,771.0,97.0
1653385437970587065,789.0,97.0
1653385438032696352,789.0,97.0
1653385438130032486,789.0,97.0
1653385438194465292,789.0,97.0
1653385438292999583,807.0,97.0
1653385438352789254,807.0,97.0
1653385438450530776,807.0,97.0
1653385438563295055,826.0,97.0
1653385438640859842,826.0,97.0
1653385438725649723,826.0,97.0
1653385438801654757,826.0,97.0
1653385438882280851,844.0,97.0
1653385438964888070,844.0,97.0
1653385439043606383,844.0,97.0
1653385439123247790,844.0,97.0
1653385439220505827,862.0,97.0
1653385439280992304,862.0,97.0
1653385439380459300,862.0,97.0
1653385439440679823,862.0,97.0
1653385439540245576,882.0,97.0
1653385439664472774,882.0,97.0
1653385439728336857,882.0,97.0
1653385439825820785,898.0,97.0
1653385439892190450,898.0,97.0
1653385439985572382,898.0,97.0
1653385440054195588,898.0,97.0
1653385440145886790,917.0,97.0
1653385440229783931,917.0,97.0
1653385440307687701,917.0,97.0
1653385440387549383,917.0,97.0
1653385440466125233,937.0,100.0
1653385440549308840,937.0,100.0
1653385440626497765,937.0,100.0
1653385440706497460,937.0,100.0
1653385440802238313,947.0,100.0
1653385440913229050,947.0,100.0
1653385440995576991,947.0,100.0
1653385441076691446,967.0,100.0
1653385441140318133,967.0,100.0
1653385441235737835,967.0,100.0
1653385441313368369,967.0,100.0
1653385441412889444,976.0,100.0
1653385441475978969,976.0,100.0
1653385441573333116,976.0,100.0
1653385441633767016,976.0,100.0
1653385441733308782,996.0,100.0
1653385441797218452,996.0,100.0
1653385441892323660,996.0,100.0
1653385441954305694,996.0,100.0
1653385442051794777,1016.0,100.0
1653385442129528408,1016.0,100.0
1653385442216407429,1016.0,100.0
1653385442290509665,1016.0,100.0
1653385442375302981,1035.0,100.0
1653385442449998948,1035.0,100.0
1653385442531706613,1035.0,100.0
1653385442614375142,1035.0,100.0
1653385442712281917,1054.0,100.0
1653385442776696724,1054.0,100.0
1653385442866805942,1054.0,100.0
1653385442931515610,1054.0,100.0
1653385443028451616,1067.0,100.0
1653385443092500570,1067.0,100.0
1653385443190426806,1067.0,100.0
1653385443254065580,1067.0,100.0
1653385443349424637,1077.0,100.0
1653385443429007172,1077.0,100.0
1653385443510776581,1077.0,100.0
1653385443589949011,1077.0,100.0
1653385443671473356,1084.0,100.0
1653385443746432768,1084.0,100.0
1653385443830322615,1084.0,100.0
1653385443908348478,1084.0,100.0
1653385444004855081,1093.0,100.0
1653385444069450267,1093.0,100.0
1653385444148216316,1093.0,100.0
1653385444227772596,1093.0,100.0
1653385444324516195,1097.0,100.0
1653385444391950579,1097.0,100.0
1653385444485352930,1097.0,100.0
1653385444548728914,1097.0,100.0
1653385444648168663,1099.0,100.0
1653385444724766147,1099.0,100.0
1653385444802772779,1099.0,100.0
1653385444887384104,1099.0,100.0
1653385444966952790,1100.0,100.0
1653385445044809172,1100.0,100.0
1653385445127163505,1100.0,100.0
1653385445206961790,1100.0,100.0
1653385445287786402,1103.0,100.0
1653385445363535072,1103.0,100.0
1653385445460173909,1103.0,100.0
1653385445525454657,1103.0,100.0
1653385445621047289,1104.0,100.0
1653385445685062648,1104.0,100.0
1653385445782058553,1104.0,100.0
1653385445847742065,1104.0,100.0
1653385445940093042,1105.0,100.0
1653385446020948972,1105.0,100.0
1653385446102445484,1105.0,100.0
1653385446165219653,1105.0,100.0
1653385446263059128,1104.0,100.0
1653385446340344642,1104.0,100.0
1653385446421713989,1104.0,100.0
1653385446501114136,1104.0,100.0
1653385446584514412,1100.0,100.0
1653385446661530193,1100.0,100.0
1653385446743630095,1100.0,100.0
1653385446820154080,1100.0,100.0
1653385446916037330,1095.0,100.0
1653385446981255445,1095.0,100.0
1653385447065401160,1095.0,100.0
1653385447142009602,1095.0,100.0
1653385447238239003,1093.0,100.0
1653385447353318906,1093.0,100.0
1653385447433343442,1093.0,100.0
1653385447509820733,1086.0,100.0
1653385447591701285,1086.0,100.0
1653385447672366454,1086.0,100.0
1653385447750717499,1086.0,100.0
1653385447847382336,1086.0,100.0
1653385447910159261,1086.0,100.0
1653385448006434075,1086.0,100.0
1653385448072248076,1086.0,100.0
1653385448164170794,1081.0,100.0
1653385448229424430,1081.0,100.0
1653385448328043499,1081.0,100.0
1653385448391412842,1081.0,100.0
1653385448487053034,1071.0,100.0
1653385448569403518,1071.0,100.0
1653385448644738068,1071.0,100.0
1653385448724813827,1071.0,100.0
1653385448804929072,1061.0,100.0
1653385448890740879,1061.0,100.0
1653385448965500486,1061.0,100.0
1653385449049197987,1061.0,100.0
1653385449124983191,1053.0,100.0
1653385449208832212,1053.0,100.0
1653385449286841779,1053.0,100.0
1653385449367534196,1053.0,100.0
1653385449463806512,1043.0,100.0
1653385449575384859,1043.0,100.0
1653385449657794801,1043.0,100.0
1653385449748902287,1024.0,100.0
1653385449862950048,1024.0,100.0
1653385449944814757,1024.0,100.0
1653385450040839608,1013.0,100.0
1653385450107517691,1013.0,100.0
1653385450187355043,1013.0,100.0
1653385450265407903,1013.0,100.0
1653385450361062687,1006.0,100.0
1653385450472894796,1006.0,100.0
1653385450552402377,1006.0,100.0
1653385450634806076,985.0,100.0
1653385450711958161,985.0,100.0
1653385450805829978,985.0,100.0
1653385450872109409,985.0,100.0
1653385450969274562,977.0,100.0
1653385451034550104,977.0,100.0
1653385451129924928,977.0,100.0
1653385451190988249,977.0,100.0
1653385451286578265,966.0,100.0
1653385451351238206,966.0,100.0
1653385451448786506,966.0,100.0
1653385451525563223,966.0,100.0
1653385451608415465,954.0,100.0
1653385451687688033,954.0,100.0
1653385451766610552,954.0,100.0
1653385451848426142,954.0,100.0
1653385451930939569,942.0,100.0
1653385452008857500,942.0,100.0
1653385452089706517,942.0,100.0
1653385452170509150,942.0,100.0
1653385452264251695,930.0,100.0
1653385452327455654,930.0,100.0
1653385452423316101,930.0,100.0
1653385452490341105,930.0,100.0
1653385452582869364,918.0,100.0
1653385452667633394,918.0,100.0
1653385452747595774,918.0,100.0
1653385452821779048,918.0,100.0
1653385452911246180,909.0,100.0
1653385452982541448,909.0,100.0
1653385453067770964,909.0,100.0
1653385453146243552,909.0,100.0
1653385453242019476,897.0,100.0
1653385453305080713,897.0,100.0
1653385453402969908,897.0,100.0
1653385453465463320,897.0,100.0
1653385453562652931,882.0,100.0
1653385453641394492,882.0,100.0
1653385453721874966,882.0,100.0
1653385453798492924,882.0,100.0
1653385453881904606,871.0,100.0
1653385453959340559,871.0,100.0
1653385454040961483,871.0,100.0
1653385454122004121,871.0,100.0
1653385454199799351,858.0,100.0
1653385454266192370,858.0,100.0
1653385454374902167,858.0,100.0
1653385454441182352,858.0,100.0
1653385454538532354,841.0,100.0
1653385454614358768,841.0,100.0
1653385454695785379,841.0,100.0
1653385454762131449,841.0,100.0
1653385454859640890,825.0,100.0
1653385454937617272,825.0,100.0
1653385455022954030,825.0,100.0
1653385455095894718,825.0,100.0
1653385455177035182,812.0,100.0
1653385455254504218,812.0,100.0
1653385455339144947,812.0,100.0
1653385455419297657,812.0,100.0
1653385455514493411,793.0,100.0
1653385455626801115,793.0,100.0
1653385455705971378,793.0,100.0
1653385455801069194,778.0,100.0
1653385455865439591,778.0,100.0
1653385455963295509,778.0,100.0
1653385456088304800,777.0,100.0
1653385456154078690,777.0,100.0
1653385456249131764,777.0,100.0
1653385456378613486,768.0,100.0
1653385456443713022,768.0,100.0
1653385456537445227,768.0,100.0
1653385456665239894,758.0,100.0
1653385456734611732,758.0,100.0
1653385456829157682,758.0,100.0
1653385456956998999,750.0,100.0
1653385457069254585,750.0,100.0
1653385457148451647,750.0,100.0
1653385457244984543,738.0,100.0
1653385457324780018,738.0,100.0
1653385457403237421,738.0,100.0
1653385457483509941,738.0,100.0
1653385457563859604,731.0,100.0
1653385457643050128,731.0,100.0
1653385457724785980,731.0,100.0
1653385457800387906,731.0,100.0
1653385457884636113,723.0,100.0
1653385457960856981,723.0,100.0
1653385458042476475,723.0,100.0
1653385458124289851,723.0,100.0
1653385458217927431,723.0,100.0
1653385458284040633,723.0,100.0
1653385458378027053,723.0,100.0
1653385458446467576,723.0,100.0
1653385458537971892,716.0,100.0
1653385458603726427,716.0,100.0
1653385458699737748,716.0,100.0
1653385458765169014,716.0,100.0
1653385458858982714,710.0,100.0
1653385458939820528,710.0,100.0
1653385459021675280,710.0,100.0
1653385459083777451,710.0,100.0
1653385459178230949,704.0,100.0
1653385459257511619,704.0,100.0
1653385459338854119,704.0,100.0
1653385459420568561,704.0,100.0
1653385459499995076,704.0,100.0
1653385459579806335,704.0,100.0
1653385459658099331,704.0,100.0
1653385459742375260,704.0,100.0
1653385459835967947,711.0,100.0
1653385459946045030,711.0,100.0
1653385460030096291,711.0,100.0
1653385460107409895,713.0,100.0
1653385460186675265,713.0,100.0
1653385460267844624,713.0,100.0
1653385460347131133,713.0,100.0
1653385460427151795,717.0,100.0
1653385460511518655,717.0,100.0
1653385460605611846,717.0,100.0
1653385460716694881,717.0,100.0
1653385460796195292,717.0,100.0
1653385460890835609,717.0,100.0
1653385460958370564,717.0,100.0
1653385461060405022,723.0,100.0
1653385461117985979,723.0,100.0
1653385461212464809,723.0,100.0
1653385461293416807,723.0,100.0
1653385461375430417,732.0,100.0
1653385461455645788,732.0,100.0
1653385461532413826,732.0,100.0
1653385461613247322,732.0,100.0
1653385461693912470,737.0,100.0
1653385461772752355,737.0,100.0
1653385461852674024,737.0,100.0
1653385461932209477,737.0,100.0
1653385462028261722,743.0,100.0
1653385462094733098,743.0,100.0
1653385462191608927,743.0,100.0
1653385462250838699,743.0,100.0
1653385462347954067,748.0,100.0
1653385462413104162,748.0,100.0
1653385462506870602,748.0,100.0
1653385462589220657,748.0,100.0
1653385462669974443,754.0,98.0
1653385462749648813,754.0,98.0
1653385462828857363,754.0,98.0
1653385462911726904,754.0,98.0
1653385462991147247,754.0,98.0
1653385463067094291,754.0,98.0
1653385463147436878,754.0,98.0
1653385463232473967,754.0,98.0
1653385463326161583,763.0,98.0
1653385463388352065,763.0,98.0
1653385463484804927,763.0,98.0
1653385463551286966,763.0,98.0
1653385463644109418,768.0,98.0
1653385463708461085,768.0,98.0
1653385463805705989,768.0,98.0
1653385463868294912,768.0,98.0
1653385463967688443,778.0,98.0
1653385464047380000,778.0,98.0
1653385464127199573,778.0,98.0
1653385464205244061,778.0,98.0
1653385464287007506,796.0,98.0
1653385464363938361,796.0,98.0
1653385464445236855,796.0,98.0
1653385464527704775,796.0,98.0
1653385464606043373,796.0,98.0
1653385464685269247,796.0,98.0
1653385464766079445,796.0,98.0
1653385464842989909,796.0,98.0
1653385464940564851,801.0,98.0
1653385465007432190,801.0,98.0
1653385465100526744,801.0,98.0
1653385465228387883,813.0,98.0
1653385465291335709,813.0,98.0
1653385465389993860,813.0,98.0
1653385465455002934,813.0,98.0
1653385465549256924,832.0,95.0
1653385465613541029,832.0,95.0
1653385465711432252,832.0,95.0
1653385465773487670,832.0,95.0
1653385465873540994,840.0,94.0
1653385465949247179,840.0,94.0
1653385466033143540,840.0,94.0
1653385466112603609,840.0,94.0
1653385466191704921,830.0,94.0
1653385466272182749,830.0,94.0
1653385466348947217,830.0,94.0
1653385466428009001,830.0,94.0
1653385466526866059,836.0,94.0
1653385466589394892,836.0,94.0
1653385466687287426,836.0,94.0
1653385466749458767,836.0,94.0
1653385466845168512,839.0,94.0
1653385466909583577,839.0,94.0
1653385467004511128,839.0,94.0
1653385467073792071,839.0,94.0
1653385467165940707,842.0,94.0
1653385467232787595,842.0,94.0
1653385467327693662,842.0,94.0
1653385467392913133,842.0,94.0
1653385467486978493,849.0,94.0
1653385467565740243,849.0,94.0
1653385467650382751,849.0,94.0
1653385467728814517,849.0,94.0
1653385467804315439,848.0,94.0
1653385467887666889,848.0,94.0
1653385467967094241,848.0,94.0
1653385468049127914,848.0,94.0
1653385468128491809,857.0,94.0
1653385468207151307,857.0,94.0
1653385468290166978,857.0,94.0
1653385468364465341,857.0,94.0
1653385468464661558,846.0,94.0
1653385468528028326,846.0,94.0
1653385468624801246,846.0,94.0
1653385468687345855,846.0,94.0
1653385468783732909,846.0,94.0
1653385468846315404,846.0,94.0
1653385468945077159,846.0,94.0
1653385469011923828,846.0,94.0
1653385469107351573,909.0,94.0
1653385469171733463,909.0,94.0
1653385469267045672,909.0,94.0
1653385469331453036,909.0,94.0
1653385469429673330,915.0,94.0
1653385469508712033,915.0,94.0
1653385469581183875,915.0,94.0
1653385469673020283,915.0,94.0
1653385469745163481,878.0,95.0
1653385469824621240,878.0,95.0
1653385469907263138,878.0,95.0
1653385469984228952,878.0,95.0
1653385470078704025,937.0,94.0
1653385470144075883,937.0,94.0
1653385470242207617,937.0,94.0
1653385470306778844,937.0,94.0
1653385470398213919,956.0,91.0
1653385470479018089,956.0,91.0
1653385470559716808,956.0,91.0
1653385470639995471,956.0,91.0
1653385470719836332,953.0,89.0
1653385470788021026,3240.0,100.0
1653385470894340017,3240.0,100.0
1653385470963648509,3240.0,100.0
1653385471058059622,3262.0,100.0
1653385471137806002,3262.0,100.0
1653385471214432606,3262.0,100.0
1653385471296546092,3262.0,100.0
1653385471394409893,3281.0,100.0
1653385471457883925,3281.0,100.0
1653385471549838092,3281.0,100.0
1653385471616528825,3281.0,100.0
1653385471715225788,3267.0,100.0
1653385471794198845,3267.0,100.0
1653385471870613835,3267.0,100.0
1653385471952025501,3267.0,100.0
1653385472047710986,3312.0,100.0
1653385472112204606,3312.0,100.0
1653385472210377793,3312.0,100.0
1653385472275524689,3312.0,100.0
1653385472370049338,3332.0,100.0
1653385472449096052,3332.0,100.0
1653385472527529212,3332.0,100.0
1653385472611915245,3332.0,100.0
1653385472703465353,3351.0,100.0
1653385472768765053,3351.0,100.0
1653385472869309742,3351.0,100.0
1653385472928908995,3351.0,100.0
1653385473024732410,3369.0,100.0
1653385473105616108,3369.0,100.0
1653385473184801722,3369.0,100.0
1653385473267223861,3369.0,100.0
1653385473361860969,3383.0,100.0
1653385473426047587,3383.0,100.0
1653385473524568253,3383.0,100.0
1653385473586760643,3383.0,100.0
1653385473683291316,3404.0,100.0
1653385473763439173,3404.0,100.0
1653385473844327599,3404.0,100.0
1653385473922949072,3404.0,100.0
1653385474018016231,3427.0,100.0
1653385474096394810,3427.0,100.0
1653385474175521875,3427.0,100.0
1653385474260132628,3427.0,100.0
1653385474341010874,3060.0,66.0
1653385474419474957,3060.0,66.0
1653385474497428313,3060.0,66.0
1653385474578125796,3060.0,66.0
1653385474673381805,3441.0,83.0
1653385474753714558,3441.0,83.0
1653385474833732543,3441.0,83.0
1653385474915809983,3441.0,83.0
1653385475009175138,3435.0,83.0
1653385475076360109,3435.0,83.0
1653385475169707145,3435.0,83.0
1653385475235020563,3435.0,83.0
1653385475332769905,3426.0,83.0
1653385475412160450,3426.0,83.0
1653385475490512459,3426.0,83.0
1653385475572046079,3426.0,83.0
1653385475668944979,3439.0,66.0
1653385475733183257,3439.0,66.0
1653385475829025845,3439.0,66.0
1653385475892464848,3439.0,66.0
1653385475987503373,3427.0,66.0
1653385476067968015,3427.0,66.0
1653385476146789119,3427.0,66.0
1653385476228122789,3427.0,66.0
1653385476323215025,3435.0,50.0
1653385476387226602,3435.0,50.0
1653385476483805814,3435.0,50.0
1653385476551132681,3435.0,50.0
1653385476658325097,3412.0,50.0
1653385476770775636,3412.0,50.0
1653385476853773707,3412.0,50.0
1653385476948864788,3436.0,16.0
1653385477027113708,3436.0,16.0
1653385477107451343,3436.0,16.0
1653385477186648074,3436.0,16.0
1653385477284857738,3410.0,16.0
1653385477347790107,3410.0,16.0
1653385477443590889,3410.0,16.0
1653385477506922114,3410.0,16.0
1653385477601273028,2950.0,50.0
1653385477684371565,2950.0,50.0
1653385477765459947,2950.0,50.0
1653385477846716625,2950.0,50.0
1653385477939707036,2904.0,50.0
1653385478001950788,2904.0,50.0
1653385478100100990,2904.0,50.0
1653385478165212057,2904.0,50.0
1653385478259492457,2852.0,66.0
1653385478342037385,2852.0,66.0
1653385478422385778,2852.0,66.0
1653385478497498776,2852.0,66.0
1653385478595957892,2648.0,16.0
1653385478711416651,2648.0,16.0
1653385478787194497,2648.0,16.0
1653385478886754623,2622.0,50.0
1653385478962580345,2622.0,50.0
1653385479046634918,2622.0,50.0
1653385479124182954,2622.0,50.0
1653385479217799331,2594.0,50.0
1653385479283055343,2594.0,50.0
1653385479381963069,2594.0,50.0
1653385479444477345,2594.0,50.0
1653385479539576536,2555.0,50.0
1653385479619257481,2555.0,50.0
1653385479700878895,2555.0,50.0
1653385479780051997,2555.0,50.0
1653385479878050789,2524.0,50.0
1653385479942539288,2524.0,50.0
1653385480024232951,2524.0,50.0
1653385480101469943,2524.0,50.0
1653385480196033299,2494.0,50.0
1653385480276466487,2494.0,50.0
1653385480361700967,2494.0,50.0
1653385480422947223,2494.0,50.0
1653385480515558482,2672.0,66.0
1653385480584353757,2672.0,66.0
1653385480680013233,2672.0,66.0
1653385480758012261,2672.0,66.0
1653385480852469870,2621.0,83.0
1653385480918450599,2621.0,83.0
1653385481015291485,2621.0,83.0
1653385481076395880,2621.0,83.0
1653385481173819863,2571.0,83.0
1653385481253146898,2571.0,83.0
1653385481336131702,2571.0,83.0
1653385481415462283,2571.0,83.0
1653385481509111710,2384.0,50.0
1653385481592797527,33756.0,90.0
1653385481673538450,33756.0,90.0
1653385481749212988,33756.0,90.0
1653385481891658087,33865.0,91.0
1653385481973162898,33865.0,91.0
1653385482053197863,33865.0,91.0
1653385482151803668,33934.0,91.0
1653385482229764601,33934.0,91.0
1653385482309629944,33934.0,91.0
1653385482406684507,33967.0,91.0
1653385482487568381,33967.0,91.0
1653385482564232325,33967.0,91.0
1653385482678233154,34006.0,91.0
1653385482792672888,34006.0,91.0
1653385482932926596,34054.0,91.0
1653385483011724252,34054.0,91.0
1653385483095852133,34054.0,91.0
1653385483237389152,33696.0,92.0
1653385483301565735,33696.0,92.0
1653385483396873089,33696.0,92.0
1653385483493574943,33666.0,92.0
1653385483560728760,33666.0,92.0
1653385483654984805,33666.0,92.0
