%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1653385454094473354,1500,1500,1536,1461,1501,1500,1500,1500
1653385454122911507,1500,1500,1536,1462,1501,1500,1500,1500
1653385454125444230,1500,1500,1536,1462,1501,1500,1500,1500
1653385454127347406,1500,1500,1464,1462,1501,1500,1500,1500
1653385454154949740,1500,1500,1464,1462,1501,1500,1500,1500
1653385454157229283,1500,1500,1464,1462,1501,1500,1500,1500
1653385454188682880,1500,1500,1464,1463,1501,1500,1500,1500
1653385454194936547,1500,1500,1464,1463,1501,1500,1500,1500
1653385454201625493,1500,1500,1464,1463,1501,1500,1500,1500
1653385454223406827,1500,1500,1464,1463,1501,1500,1500,1500
1653385454226457233,1500,1500,1463,1463,1501,1500,1500,1500
1653385454255304633,1500,1500,1463,1464,1501,1500,1500,1500
1653385454261319554,1500,1500,1463,1464,1501,1500,1500,1500
1653385454269452426,1500,1500,1463,1464,1501,1500,1500,1500
1653385454286147465,1500,1500,1463,1464,1501,1500,1500,1500
1653385454293494075,1500,1500,1462,1464,1501,1500,1500,1500
1653385454320348439,1500,1500,1462,1536,1501,1500,1500,1500
1653385454324447811,1500,1500,1462,1536,1501,1500,1500,1500
1653385454352178174,1500,1500,1462,1536,1501,1500,1500,1500
1653385454355674493,1500,1500,1461,1536,1501,1500,1500,1500
1653385454376789143,1500,1500,1461,1536,1501,1500,1500,1500
1653385454386959479,1500,1500,1461,1537,1501,1500,1500,1500
1653385454393819845,1500,1500,1461,1537,1501,1500,1500,1500
1653385454419149295,1500,1500,1461,1537,1501,1500,1500,1500
1653385454427027436,1500,1500,1462,1537,1501,1500,1500,1500
1653385454444285934,1500,1500,1462,1537,1501,1500,1500,1500
1653385454452320599,1500,1500,1462,1538,1501,1500,1500,1500
1653385454456329127,1500,1500,1462,1538,1501,1500,1500,1500
1653385454485729021,1500,1500,1462,1538,1501,1500,1500,1500
1653385454490320851,1500,1500,1463,1538,1501,1500,1500,1500
1653385454520435072,1500,1500,1463,1538,1501,1500,1500,1500
1653385454528003145,1500,1500,1462,1538,1501,1500,1500,1500
1653385454540503769,1500,1500,1462,1538,1501,1500,1500,1500
1653385454552524108,1500,1500,1462,1538,1501,1500,1500,1500
1653385454555548018,1500,1500,1462,1538,1501,1500,1500,1500
1653385454585610630,1500,1500,1462,1538,1501,1500,1500,1500
1653385454587503348,1500,1500,1462,1538,1501,1500,1500,1500
1653385454616087452,1500,1500,1462,1538,1501,1500,1500,1500
1653385454617950608,1500,1500,1462,1538,1501,1500,1500,1500
1653385454622005979,1500,1500,1462,1538,1501,1500,1500,1500
1653385454652185655,1500,1500,1462,1537,1501,1500,1500,1500
1653385454657044226,1500,1500,1462,1537,1501,1500,1500,1500
1653385454682138694,1500,1500,1462,1537,1501,1500,1500,1500
1653385454686543253,1500,1500,1461,1537,1501,1500,1500,1500
1653385454697071903,1500,1500,1461,1537,1501,1500,1500,1500
1653385454715232917,1500,1500,1461,1537,1501,1500,1500,1500
1653385454722518694,1500,1500,1461,1537,1501,1500,1500,1500
1653385454748262165,1500,1500,1461,1536,1501,1500,1500,1500
1653385454755413611,1500,1500,1461,1536,1501,1500,1500,1500
1653385454765475920,1500,1500,1461,1536,1501,1500,1500,1500
1653385454782243614,1500,1500,1461,1536,1501,1500,1500,1500
1653385454785526959,1500,1500,1462,1536,1501,1500,1500,1500
1653385454815486453,1500,1500,1462,1464,1501,1500,1500,1500
1653385454819954897,1500,1500,1462,1464,1501,1500,1500,1500
1653385454848260386,1500,1500,1462,1464,1501,1500,1500,1500
1653385454855645815,1500,1500,1462,1464,1501,1500,1500,1500
1653385454862674864,1500,1500,1462,1464,1501,1500,1500,1500
1653385454882393960,1500,1500,1462,1463,1501,1500,1500,1500
1653385454885921420,1500,1500,1461,1463,1501,1500,1500,1500
1653385454915143779,1500,1500,1461,1463,1501,1500,1500,1500
1653385454923858832,1500,1500,1461,1463,1501,1500,1500,1500
1653385454940395771,1500,1500,1461,1463,1501,1500,1500,1500
1653385454947121047,1500,1500,1461,1462,1501,1500,1500,1500
1653385454951685857,1500,1500,1460,1462,1501,1500,1500,1500
1653385454982042454,1500,1500,1460,1462,1501,1500,1500,1500
1653385454985302258,1500,1500,1460,1462,1501,1500,1500,1500
1653385455012356151,1500,1500,1460,1462,1501,1500,1500,1500
1653385455018432247,1500,1500,1460,1462,1501,1500,1500,1500
1653385455026160073,1500,1500,1460,1462,1501,1500,1500,1500
1653385455046553283,1500,1500,1460,1462,1501,1500,1500,1500
1653385455054575087,1500,1500,1460,1462,1501,1500,1500,1500
1653385455079031177,1500,1500,1460,1462,1501,1500,1500,1500
1653385455084603852,1500,1500,1460,1462,1501,1500,1500,1500
1653385455097442059,1500,1500,1460,1462,1501,1500,1500,1500
1653385455113806876,1500,1500,1460,1462,1501,1500,1500,1500
1653385455118424643,1500,1500,1461,1462,1501,1500,1500,1500
1653385455144140286,1500,1500,1461,1462,1501,1500,1500,1500
1653385455147399795,1500,1500,1461,1462,1501,1500,1500,1500
1653385455178647511,1500,1500,1461,1462,1501,1500,1500,1500
1653385455180391625,1500,1500,1461,1462,1501,1500,1500,1500
1653385455183470565,1500,1500,1461,1462,1501,1500,1500,1500
1653385455212329386,1500,1500,1461,1463,1501,1500,1500,1500
1653385455218195889,1500,1500,1462,1463,1501,1500,1500,1500
1653385455244111986,1500,1500,1462,1463,1501,1500,1500,1500
1653385455250589060,1500,1500,1462,1463,1501,1500,1500,1500
1653385455257614742,1500,1500,1462,1463,1501,1500,1500,1500
1653385455277447689,1500,1500,1462,1463,1501,1500,1500,1500
1653385455283458025,1500,1500,1462,1463,1501,1500,1500,1500
1653385455312343695,1500,1500,1462,1464,1501,1500,1500,1500
1653385455316002351,1500,1500,1463,1464,1501,1500,1500,1500
1653385455341034669,1500,1500,1463,1464,1501,1500,1500,1500
1653385455342619278,1500,1500,1463,1464,1501,1500,1500,1500
1653385455346503133,1500,1500,1463,1464,1501,1500,1500,1500
1653385455377536153,1500,1500,1463,1536,1501,1500,1500,1500
1653385455382213265,1500,1500,1463,1536,1501,1500,1500,1500
1653385455408907857,1500,1500,1463,1536,1501,1500,1500,1500
1653385455414383247,1500,1500,1463,1536,1501,1500,1500,1500
1653385455422230309,1500,1500,1463,1536,1501,1500,1500,1500
1653385455443283541,1500,1500,1463,1537,1501,1500,1500,1500
1653385455445895274,1500,1500,1464,1537,1501,1500,1500,1500
1653385455474961864,1500,1500,1464,1537,1501,1500,1500,1500
1653385455481276835,1500,1500,1464,1537,1501,1500,1500,1500
1653385455508074566,1500,1500,1464,1537,1501,1500,1500,1500
1653385455515765425,1500,1500,1464,1537,1501,1500,1500,1500
1653385455517860083,1500,1500,1464,1537,1501,1500,1500,1500
1653385455543217385,1500,1500,1464,1538,1501,1500,1500,1500
1653385455544759398,1500,1500,1464,1538,1501,1500,1500,1500
1653385455575381217,1500,1500,1464,1538,1500,1500,1500,1500
1653385455580035171,1500,1500,1464,1538,1500,1500,1500,1500
1653385455606363513,1500,1500,1464,1538,1500,1500,1500,1500
1653385455614642802,1500,1500,1463,1538,1500,1500,1500,1500
1653385455629612623,1500,1500,1463,1538,1500,1500,1500,1500
1653385455641849254,1500,1500,1463,1538,1500,1500,1500,1500
1653385455646912569,1500,1500,1464,1538,1500,1500,1500,1500
1653385455675245422,1500,1500,1464,1538,1500,1500,1500,1500
1653385455681531906,1500,1500,1464,1538,1500,1500,1500,1500
1653385455707608427,1500,1500,1464,1538,1500,1500,1500,1500
1653385455711739207,1500,1500,1464,1538,1500,1500,1500,1500
1653385455715262800,1500,1500,1536,1538,1500,1500,1500,1500
1653385455738568538,1500,1500,1536,1537,1500,1500,1500,1500
1653385455742939671,1500,1500,1536,1537,1500,1500,1500,1500
1653385455771678380,1500,1500,1536,1537,1500,1500,1500,1500
1653385455775480882,1500,1500,1536,1537,1500,1500,1500,1500
1653385455803771330,1500,1500,1536,1537,1500,1500,1500,1500
1653385455805953288,1500,1500,1536,1537,1500,1500,1500,1500
1653385455807771452,1500,1500,1537,1537,1500,1500,1500,1500
1653385455839170393,1500,1500,1537,1537,1500,1500,1500,1500
1653385455843742860,1500,1500,1537,1537,1500,1500,1500,1500
1653385455867149532,1500,1500,1537,1537,1500,1500,1500,1500
1653385455871900086,1500,1500,1537,1536,1500,1500,1500,1500
1653385455876385408,1500,1500,1537,1536,1500,1500,1500,1500
1653385455903611177,1500,1500,1537,1536,1500,1500,1500,1500
1653385455911016668,1500,1500,1537,1536,1500,1500,1500,1500
1653385455936766012,1500,1500,1537,1536,1500,1500,1500,1500
1653385455942214958,1500,1500,1537,1536,1500,1500,1500,1500
1653385455964580211,1500,1500,1537,1536,1500,1500,1500,1500
1653385455971692723,1500,1500,1537,1464,1500,1500,1500,1500
1653385455979361406,1500,1500,1538,1464,1500,1500,1500,1500
1653385456001445780,1500,1500,1538,1463,1500,1500,1500,1500
1653385456005930924,1500,1500,1538,1463,1500,1500,1500,1500
1653385456035689463,1500,1500,1538,1463,1500,1500,1500,1500
1653385456042479236,1500,1500,1538,1463,1500,1500,1500,1500
1653385456068565779,1500,1500,1538,1462,1500,1500,1500,1500
1653385456073977463,1500,1500,1537,1462,1500,1500,1500,1500
1653385456090853976,1500,1500,1537,1462,1500,1500,1500,1500
1653385456100781982,1500,1500,1537,1462,1500,1500,1500,1500
1653385456104022638,1500,1500,1537,1462,1500,1500,1500,1500
1653385456133829791,1500,1500,1537,1462,1500,1500,1500,1500
1653385456137370812,1500,1500,1537,1462,1500,1500,1500,1500
1653385456157817469,1500,1500,1537,1462,1500,1500,1500,1500
1653385456168044531,1500,1500,1537,1461,1500,1500,1500,1500
1653385456174250986,1500,1500,1537,1461,1500,1500,1500,1500
1653385456201714433,1500,1500,1537,1461,1500,1500,1500,1500
1653385456204461525,1500,1500,1537,1461,1500,1500,1500,1500
1653385456234105468,1500,1500,1537,1462,1500,1500,1500,1500
1653385456239827949,1500,1500,1537,1462,1500,1500,1500,1500
1653385456252207081,1500,1500,1537,1462,1500,1500,1500,1500
1653385456265598885,1500,1500,1537,1462,1500,1500,1500,1500
1653385456272654158,1500,1500,1537,1462,1500,1500,1500,1500
1653385456301795549,1500,1500,1537,1462,1500,1500,1500,1500
1653385456303807797,1500,1500,1537,1462,1500,1500,1500,1500
1653385456333987505,1500,1500,1537,1462,1500,1500,1500,1500
1653385456338389174,1500,1500,1537,1462,1500,1500,1500,1500
1653385456365381600,1500,1500,1537,1463,1500,1500,1500,1500
1653385456373396483,1500,1500,1537,1463,1500,1500,1500,1500
1653385456380413459,1500,1500,1537,1463,1500,1500,1500,1500
1653385456399488678,1500,1500,1537,1463,1500,1500,1500,1500
1653385456403572278,1500,1500,1537,1463,1500,1500,1500,1500
1653385456432058029,1500,1500,1537,1464,1500,1500,1500,1500
1653385456435503338,1500,1500,1537,1464,1500,1500,1500,1500
1653385456444953805,1500,1500,1537,1464,1500,1500,1500,1500
1653385456464101723,1500,1500,1537,1464,1500,1500,1500,1500
1653385456466289181,1500,1500,1537,1464,1500,1500,1500,1500
1653385456499408477,1500,1500,1537,1536,1500,1500,1500,1500
1653385456503355387,1500,1500,1537,1536,1500,1500,1500,1500
1653385456531690265,1500,1500,1537,1536,1500,1500,1500,1500
1653385456536804356,1500,1500,1538,1536,1500,1500,1500,1500
1653385456538929585,1500,1500,1538,1536,1500,1500,1500,1500
1653385456563936072,1500,1500,1538,1537,1500,1500,1500,1500
1653385456567934934,1500,1500,1539,1537,1500,1500,1500,1500
1653385456596381636,1500,1500,1539,1537,1500,1500,1500,1500
1653385456602522083,1500,1500,1540,1537,1500,1500,1500,1500
1653385456630755630,1500,1500,1540,1538,1500,1500,1500,1500
1653385456635130521,1500,1500,1539,1538,1500,1500,1500,1500
1653385456660096943,1500,1500,1539,1538,1500,1500,1500,1500
1653385456663435538,1500,1500,1538,1538,1500,1500,1500,1500
1653385456667229068,1500,1500,1538,1538,1500,1500,1500,1500
1653385456696025218,1500,1500,1538,1538,1500,1500,1500,1500
1653385456701474161,1500,1500,1538,1538,1500,1500,1500,1500
1653385456729800721,1500,1500,1538,1538,1500,1500,1500,1500
1653385456736754777,1500,1500,1538,1538,1500,1500,1500,1500
1653385456738058754,1500,1500,1538,1538,1500,1500,1500,1500
1653385456761079303,1500,1500,1538,1538,1500,1500,1500,1500
1653385456764332484,1500,1500,1538,1538,1500,1500,1500,1500
1653385456795473497,1500,1500,1538,1538,1500,1500,1500,1500
1653385456800434869,1500,1500,1538,1538,1500,1500,1500,1500
1653385456828751917,1500,1500,1538,1538,1500,1500,1500,1500
1653385456831300738,1500,1500,1538,1538,1500,1500,1500,1500
1653385456842061523,1500,1500,1539,1538,1500,1500,1500,1500
1653385456860702602,1500,1500,1539,1538,1500,1500,1500,1500
1653385456864523014,1500,1500,1539,1538,1500,1500,1500,1500
1653385456892757942,1500,1500,1539,1537,1500,1500,1500,1500
1653385456898717691,1500,1500,1539,1537,1500,1500,1500,1500
1653385456925705006,1500,1500,1539,1537,1500,1500,1500,1500
1653385456933547587,1500,1500,1538,1537,1500,1500,1500,1500
1653385456960012502,1500,1500,1538,1537,1500,1500,1500,1500
1653385456962580661,1500,1500,1538,1537,1500,1500,1500,1500
1653385456964115082,1500,1500,1538,1537,1500,1500,1500,1500
1653385456992370145,1500,1500,1538,1536,1500,1500,1500,1500
1653385456999309880,1500,1500,1538,1536,1500,1500,1500,1500
1653385457026053715,1500,1500,1538,1536,1500,1500,1500,1500
1653385457033542924,1500,1500,1537,1536,1500,1500,1500,1500
1653385457058615368,1500,1500,1537,1464,1500,1500,1500,1500
1653385457064823720,1500,1500,1537,1464,1500,1500,1500,1500
1653385457070480393,1500,1500,1537,1464,1500,1500,1500,1500
1653385457091825433,1500,1500,1537,1463,1500,1500,1500,1500
1653385457094438677,1500,1500,1536,1463,1500,1500,1500,1500
1653385457124411308,1500,1500,1536,1463,1500,1500,1500,1500
1653385457133950689,1500,1500,1536,1463,1500,1500,1500,1500
1653385457151023538,1500,1500,1536,1463,1500,1500,1500,1500
1653385457158522984,1500,1500,1536,1462,1500,1500,1500,1500
1653385457162839314,1500,1500,1537,1462,1500,1500,1500,1500
1653385457191740040,1500,1500,1537,1462,1500,1500,1500,1500
1653385457196786470,1500,1500,1537,1462,1500,1500,1500,1500
1653385457224577531,1500,1500,1537,1462,1500,1500,1500,1500
1653385457230441573,1500,1500,1536,1462,1500,1500,1500,1500
1653385457248141977,1500,1500,1536,1462,1500,1500,1500,1500
1653385457255769662,1500,1500,1536,1461,1500,1500,1500,1500
1653385457263000288,1500,1500,1464,1461,1500,1500,1500,1500
1653385457291779717,1500,1500,1464,1461,1500,1500,1500,1500
1653385457294623460,1500,1500,1464,1461,1500,1500,1500,1500
1653385457321129140,1500,1500,1464,1461,1500,1500,1500,1500
1653385457327357145,1500,1500,1464,1461,1500,1500,1500,1500
1653385457328422319,1500,1500,1464,1461,1500,1500,1500,1500
1653385457356206025,1500,1500,1464,1462,1500,1500,1500,1500
1653385457361964941,1500,1500,1464,1462,1500,1500,1500,1500
1653385457388492199,1500,1500,1464,1462,1500,1500,1500,1500
1653385457394845736,1500,1500,1464,1462,1500,1500,1500,1500
1653385457406186604,1500,1500,1464,1462,1500,1500,1500,1500
1653385457421121285,1500,1500,1464,1462,1500,1500,1500,1500
1653385457425716010,1500,1500,1464,1462,1500,1500,1500,1500
1653385457453336896,1500,1500,1464,1463,1500,1500,1500,1500
1653385457456778267,1500,1500,1464,1463,1500,1500,1500,1500
1653385457486420113,1500,1500,1464,1463,1500,1500,1500,1500
1653385457489792733,1500,1500,1464,1463,1500,1500,1500,1500
1653385457492659521,1500,1500,1464,1463,1500,1500,1500,1500
1653385457521554032,1500,1500,1464,1464,1500,1500,1500,1500
1653385457526834411,1500,1500,1464,1464,1500,1500,1500,1500
1653385457553712541,1500,1500,1464,1464,1500,1500,1500,1500
1653385457557575955,1500,1500,1463,1464,1500,1500,1500,1500
1653385457567059395,1500,1500,1463,1464,1500,1500,1500,1500
1653385457586745671,1500,1500,1463,1536,1500,1500,1500,1500
1653385457592983897,1500,1500,1463,1536,1500,1500,1500,1500
1653385457619914522,1500,1500,1463,1536,1500,1500,1500,1500
1653385457624230955,1500,1500,1464,1536,1500,1500,1500,1500
1653385457646088351,1500,1500,1464,1536,1500,1500,1500,1500
1653385457653282259,1500,1500,1464,1537,1500,1500,1500,1500
1653385457658564712,1500,1500,1464,1537,1500,1500,1500,1500
1653385457686814566,1500,1500,1464,1537,1500,1500,1500,1500
1653385457693139914,1500,1500,1464,1537,1500,1500,1500,1500
1653385457719584450,1500,1500,1464,1537,1500,1500,1500,1500
1653385457723989277,1500,1500,1536,1537,1500,1500,1500,1500
1653385457727846375,1500,1500,1536,1537,1500,1500,1500,1500
1653385457752629186,1500,1500,1536,1537,1500,1500,1500,1500
1653385457754575130,1500,1500,1536,1537,1500,1500,1500,1500
1653385457784125447,1500,1500,1536,1538,1500,1500,1500,1500
1653385457785779528,1500,1500,1537,1538,1500,1500,1500,1500
1653385457803511330,1500,1500,1537,1538,1500,1500,1500,1500
1653385457819065038,1500,1500,1537,1538,1500,1500,1500,1500
1653385457823452948,1500,1500,1537,1538,1500,1500,1500,1500
1653385457852605655,1500,1500,1537,1537,1500,1500,1500,1500
1653385457855309662,1500,1500,1537,1537,1500,1500,1500,1500
1653385457884436007,1500,1500,1537,1537,1500,1500,1500,1500
1653385457895909678,1500,1500,1537,1537,1500,1500,1500,1500
1653385457895952397,1500,1500,1537,1537,1500,1500,1500,1500
1653385457915817071,1500,1500,1537,1537,1500,1500,1500,1500
1653385457921212014,1500,1500,1537,1537,1500,1500,1500,1500
1653385457953016114,1500,1500,1537,1537,1500,1500,1500,1500
1653385457954523907,1500,1500,1536,1537,1500,1500,1500,1500
1653385457963974539,1500,1500,1536,1537,1500,1500,1500,1500
1653385457982814571,1500,1500,1536,1537,1500,1500,1500,1500
1653385457984853568,1500,1500,1464,1537,1500,1500,1500,1500
1653385458015135822,1500,1500,1464,1536,1500,1500,1500,1500
1653385458018763704,1500,1500,1463,1536,1500,1500,1500,1500
1653385458044950460,1500,1500,1463,1536,1500,1500,1500,1500
1653385458049191938,1500,1500,1463,1536,1500,1500,1500,1500
1653385458054703367,1500,1500,1463,1536,1500,1500,1500,1500
1653385458083367794,1500,1500,1463,1464,1500,1500,1500,1500
1653385458084752257,1500,1500,1463,1464,1500,1500,1500,1500
1653385458113908505,1500,1500,1463,1464,1500,1500,1500,1500
1653385458119049581,1500,1500,1463,1464,1500,1500,1500,1500
1653385458127036345,1500,1500,1463,1464,1500,1500,1500,1500
1653385458147850953,1500,1500,1463,1463,1500,1500,1500,1500
1653385458154320089,1500,1500,1464,1463,1500,1500,1500,1500
1653385458184772405,1500,1500,1464,1463,1500,1500,1500,1500
1653385458186318470,1500,1500,1464,1463,1500,1500,1500,1500
1653385458213394890,1500,1500,1464,1462,1500,1500,1500,1500
1653385458218726187,1500,1500,1464,1462,1500,1500,1500,1500
1653385458221622201,1500,1500,1464,1462,1500,1500,1500,1500
1653385458245822186,1500,1500,1464,1462,1500,1500,1500,1500
1653385458252206270,1500,1500,1464,1462,1500,1500,1500,1500
1653385458281928627,1500,1500,1464,1462,1500,1500,1500,1500
1653385458284717725,1500,1500,1464,1462,1500,1500,1500,1500
1653385458287174178,1500,1500,1464,1462,1500,1500,1500,1500
1653385458312008178,1500,1500,1464,1462,1500,1500,1500,1500
1653385458317766655,1500,1500,1464,1462,1500,1500,1500,1500
1653385458345512222,1500,1500,1464,1462,1500,1500,1500,1500
1653385458354255420,1500,1500,1463,1462,1500,1500,1500,1500
1653385458378576616,1500,1500,1463,1462,1500,1500,1500,1500
1653385458380173351,1500,1500,1463,1462,1500,1500,1500,1500
1653385458384469894,1500,1500,1463,1462,1500,1500,1500,1500
1653385458412859998,1500,1500,1463,1463,1500,1500,1500,1500
1653385458416475123,1500,1500,1462,1463,1500,1500,1500,1500
1653385458444856905,1500,1500,1462,1463,1500,1500,1500,1500
1653385458446498394,1500,1500,1463,1463,1500,1500,1500,1500
1653385458448605986,1500,1500,1463,1463,1500,1500,1500,1500
1653385458477726098,1500,1500,1463,1463,1500,1500,1500,1500
1653385458485261813,1500,1500,1463,1463,1500,1500,1500,1500
1653385458512436853,1500,1500,1463,1464,1500,1500,1500,1500
1653385458518547274,1500,1500,1463,1464,1500,1500,1500,1500
1653385458540585413,1500,1500,1463,1464,1500,1500,1500,1500
1653385458545198008,1500,1500,1463,1464,1500,1500,1500,1500
1653385458549725745,1500,1500,1464,1464,1500,1500,1500,1500
1653385458576009769,1500,1500,1464,1536,1500,1500,1500,1500
1653385458581680140,1500,1500,1464,1536,1500,1500,1500,1500
1653385458607010137,1500,1500,1464,1536,1500,1500,1500,1500
1653385458612033718,1500,1500,1464,1536,1500,1500,1500,1500
1653385458617944251,1500,1500,1464,1536,1500,1500,1500,1500
1653385458641355858,1500,1500,1464,1537,1500,1500,1500,1500
1653385458646195776,1500,1500,1463,1537,1500,1500,1500,1500
1653385458676032352,1500,1500,1463,1537,1500,1500,1500,1500
1653385458681714729,1500,1500,1463,1537,1500,1500,1500,1500
1653385458702326152,1500,1500,1463,1537,1500,1500,1500,1500
1653385458708075391,1500,1500,1463,1538,1500,1500,1500,1500
1653385458715834518,1500,1500,1463,1538,1500,1500,1500,1500
1653385458741307436,1500,1500,1463,1538,1500,1500,1500,1500
1653385458745538945,1500,1500,1463,1538,1500,1500,1500,1500
1653385458766078547,1500,1500,1463,1538,1500,1500,1500,1500
1653385458773281974,1500,1500,1463,1538,1500,1500,1500,1500
1653385458780315252,1500,1500,1464,1538,1500,1500,1500,1500
1653385458808302480,1500,1500,1464,1538,1500,1500,1500,1500
1653385458814150312,1500,1500,1464,1538,1500,1500,1500,1500
1653385458841182532,1500,1500,1464,1538,1500,1500,1500,1500
1653385458844614543,1500,1500,1463,1538,1500,1500,1500,1500
1653385458862244891,1500,1500,1463,1538,1500,1500,1500,1500
1653385458873979301,1500,1500,1463,1538,1500,1500,1500,1500
1653385458881171174,1500,1500,1463,1538,1500,1500,1500,1500
1653385458905453954,1500,1500,1463,1537,1500,1500,1500,1500
1653385458913307186,1500,1500,1462,1537,1500,1500,1500,1500
1653385458943142334,1500,1500,1462,1537,1500,1500,1500,1500
1653385458944447733,1500,1500,1462,1537,1500,1500,1500,1500
1653385458946854534,1500,1500,1462,1537,1500,1500,1500,1500
1653385458971916946,1500,1500,1462,1537,1500,1500,1500,1500
1653385458976238322,1500,1500,1461,1537,1500,1500,1500,1500
1653385459006053283,1500,1500,1461,1537,1500,1500,1500,1500
1653385459012192680,1500,1500,1461,1537,1500,1500,1500,1500
1653385459022881872,1500,1500,1461,1537,1500,1500,1500,1500
1653385459037483931,1500,1500,1461,1536,1500,1500,1500,1500
1653385459044387016,1500,1500,1461,1536,1500,1500,1500,1500
1653385459071400958,1500,1500,1461,1536,1500,1500,1500,1500
1653385459075751922,1500,1500,1462,1536,1500,1500,1500,1500
1653385459086154081,1500,1500,1462,1536,1500,1500,1500,1500
1653385459105618010,1500,1500,1462,1464,1500,1500,1500,1500
1653385459111152514,1500,1500,1462,1464,1500,1500,1500,1500
1653385459137509124,1500,1500,1462,1464,1500,1500,1500,1500
1653385459144259742,1500,1500,1462,1464,1500,1500,1500,1500
1653385459171098032,1500,1500,1462,1463,1500,1500,1500,1500
1653385459175321778,1500,1500,1462,1463,1500,1500,1500,1500
1653385459179798083,1500,1500,1462,1463,1500,1500,1500,1500
1653385459204636630,1500,1500,1462,1463,1500,1500,1500,1500
1653385459206662231,1500,1500,1462,1463,1500,1500,1500,1500
1653385459236064714,1500,1500,1462,1462,1500,1500,1500,1500
1653385459240842397,1500,1500,1462,1462,1500,1500,1500,1500
1653385459260707308,1500,1500,1462,1462,1500,1500,1500,1500
1653385459270887374,1500,1500,1462,1462,1500,1500,1500,1500
1653385459280011764,1500,1500,1462,1462,1500,1500,1500,1500
1653385459302181175,1500,1500,1462,1462,1500,1500,1500,1500
1653385459306166196,1500,1500,1462,1462,1500,1500,1500,1500
1653385459336160698,1500,1500,1462,1462,1500,1500,1500,1500
1653385459341390985,1500,1500,1462,1462,1500,1500,1500,1500
1653385459342805613,1500,1500,1462,1462,1500,1500,1500,1500
1653385459368484354,1500,1500,1462,1462,1500,1500,1500,1500
1653385459375940596,1500,1500,1462,1462,1500,1500,1500,1500
1653385459401503188,1500,1500,1462,1462,1500,1500,1500,1500
1653385459412943841,1500,1500,1462,1462,1500,1500,1500,1500
1653385459423108379,1500,1500,1462,1462,1500,1500,1500,1500
1653385459434947521,1500,1500,1462,1463,1500,1500,1500,1500
1653385459436782009,1500,1500,1462,1463,1500,1500,1500,1500
1653385459468039730,1500,1500,1462,1463,1500,1500,1500,1500
1653385459475343632,1500,1500,1463,1463,1500,1500,1500,1500
1653385459502005803,1500,1500,1463,1463,1500,1500,1500,1500
1653385459502528514,1500,1500,1463,1463,1500,1500,1500,1500
1653385459506130538,1500,1500,1463,1463,1500,1500,1500,1500
1653385459533981578,1500,1500,1463,1464,1500,1500,1500,1500
1653385459540671763,1500,1500,1463,1464,1500,1500,1500,1500
1653385459565764424,1500,1500,1463,1464,1500,1500,1500,1500
1653385459572509066,1500,1500,1463,1464,1500,1500,1500,1500
1653385459582116327,1500,1500,1463,1464,1500,1500,1500,1500
1653385459601445927,1500,1500,1463,1536,1500,1500,1500,1500
1653385459603772364,1500,1500,1464,1536,1500,1500,1500,1500
1653385459632384511,1500,1500,1464,1536,1500,1500,1500,1500
1653385459634403146,1500,1500,1536,1536,1500,1500,1500,1500
1653385459660550820,1500,1500,1536,1536,1500,1500,1500,1500
1653385459665514262,1500,1500,1536,1537,1500,1500,1500,1500
1653385459676707778,1500,1500,1536,1537,1500,1500,1500,1500
1653385459698307455,1500,1500,1536,1537,1500,1500,1500,1500
1653385459702425663,1500,1500,1537,1537,1500,1500,1500,1500
1653385459730598543,1500,1500,1537,1538,1500,1500,1500,1500
1653385459736648235,1500,1500,1537,1538,1500,1500,1500,1500
1653385459743637174,1500,1500,1537,1538,1500,1500,1500,1500
1653385459764657756,1500,1500,1537,1538,1500,1500,1500,1500
1653385459766831598,1500,1500,1537,1538,1500,1500,1500,1500
1653385459798034911,1500,1500,1537,1538,1500,1500,1500,1500
1653385459803732509,1500,1500,1537,1538,1500,1500,1500,1500
1653385459830885554,1500,1500,1537,1538,1500,1500,1500,1500
1653385459836697744,1500,1500,1537,1538,1500,1500,1500,1500
1653385459838545859,1500,1500,1537,1538,1500,1500,1500,1500
1653385459864850238,1500,1500,1537,1538,1500,1500,1500,1500
1653385459867234365,1500,1500,1537,1538,1500,1500,1500,1500
1653385459896851244,1500,1500,1537,1538,1500,1500,1500,1500
1653385459902444290,1500,1500,1537,1538,1500,1500,1500,1500
1653385459931616418,1500,1500,1537,1537,1500,1500,1500,1500
1653385459933400217,1500,1500,1537,1537,1500,1500,1500,1500
1653385459948559819,1500,1500,1537,1537,1500,1500,1500,1500
1653385459961737864,1500,1500,1537,1537,1500,1500,1500,1500
1653385459966733559,1500,1500,1537,1537,1500,1500,1500,1500
1653385459997243382,1500,1500,1537,1537,1500,1500,1500,1500
1653385460002704266,1500,1500,1537,1537,1500,1500,1500,1500
1653385460028550024,1500,1500,1537,1537,1500,1500,1500,1500
1653385460033597574,1500,1500,1537,1537,1500,1500,1500,1500
1653385460034776779,1500,1500,1537,1537,1500,1500,1500,1500
1653385460061748840,1500,1500,1537,1536,1500,1500,1500,1500
1653385460064883652,1500,1500,1537,1536,1500,1500,1500,1500
1653385460092797585,1500,1500,1537,1536,1500,1500,1500,1500
1653385460104317567,1500,1500,1537,1536,1500,1500,1500,1500
