%time,field.x,field.y,field.z,field.w
1653385397166817306,-0.0034993337658161387,0.11926624129817147,0.23555333842379245,-0.9645091721218664
1653385397199391611,-0.002192854344971794,0.1187519322513352,0.23258308659531174,-0.9652969894318502
1653385397235700891,-0.0008669786726852504,0.11797366787680193,0.22949975920136656,-0.9661321454967691
1653385397265565551,0.0002017747321506701,0.11713226207312978,0.22686971403627032,-0.9668557934468252
1653385397298822364,0.0013256164226600356,0.1159787915268712,0.22381969348332353,-0.9677044525401841
1653385397330531019,0.0022165038488030316,0.11481815671448944,0.22104014318851145,-0.9684798052094724
1653385397365531338,0.0029818724166683513,0.11358699218076104,0.21826188106796146,-0.969252730157049
1653385397397595164,0.003664999072072158,0.11229314634742939,0.21550698943519697,-0.9700172960157845
1653385397430622067,0.004296426539541066,0.1108631023328132,0.21250965509535813,-0.9708401308925103
1653385397464082813,0.004778014750161759,0.1094947902256412,0.20969252006828898,-0.9716054284100624
1653385397497733854,0.005125378355352868,0.1081509652027147,0.20698632545443663,-0.972334181388943
1653385397529630119,0.005358148789234895,0.1067502442711507,0.20422419593397945,-0.9730715047645377
1653385397566822657,0.005483664646658049,0.10519260041349296,0.20115054045015152,-0.9738803347007794
1653385397593675040,0.005507273408729928,0.1040106022434749,0.1988437067551852,-0.9744807052191484
1653385397629490540,0.005460588655442102,0.10255563992965168,0.19599386138844227,-0.9752122481738034
1653385397661603651,0.005341427824807735,0.1012361429573334,0.1934219152965479,-0.9758640659389656
1653385397695308577,0.0051589705628399506,0.09987138580717433,0.19079695038997885,-0.976522204069918
1653385397727558054,0.004931047877213903,0.09856237226714899,0.18828172741632976,-0.9771443775927013
1653385397761570348,0.004642190832077838,0.09713965088587968,0.18557783712785886,-0.977805299973872
1653385397794412342,0.004362710836414766,0.09587965027223318,0.18313773346549223,-0.9783908370375074
1653385397826792689,0.004254961969461454,0.09478114985588794,0.18079091838211658,-0.9789346621512516
1653385397858844691,0.004441917158542873,0.09391121413405439,0.17850665351951184,-0.9794367401119326
1653385397894934221,0.004733517821501856,0.09315987180949338,0.1762714585567004,-0.9799118353156908
1653385397925642532,0.0048524713390599335,0.09240106545595475,0.17451969603278666,-0.9802965736557135
1653385397959099621,0.004667526691332021,0.09133340597136273,0.17272689118583795,-0.9807149658333617
1653385397991730468,0.004135429088845944,0.09015165368717909,0.17133715588006593,-0.9810704136700117
1653385398025585306,0.0031981990029658946,0.08877649148617939,0.1701180632011295,-0.981411407440956
1653385398060773381,0.0019498176337078884,0.08734865224760745,0.16913880307754697,-0.9817120129932284
1653385398091844224,0.0003111493876748652,0.08573732057470697,0.16827438611824452,-0.9820044531585672
1653385398125015714,-0.001463357328379887,0.08422026361282202,0.16765385214177686,-0.9822408012520859
1653385398157005010,-0.0032938687878246537,0.08281838452333193,0.16723385995448775,-0.9824271482904353
1653385398189397988,-0.005142519820355785,0.08154294244060208,0.16700007757224516,-0.9825656604618797
1653385398225626722,-0.006905561440436862,0.08045495306814966,0.16697268983321278,-0.9826491920303275
1653385398254996802,-0.00831444612727235,0.07975338497677055,0.1670794738237088,-0.9826773208928432
1653385398289662921,-0.009741511368357722,0.07917272420834952,0.1673416707120663,-0.9826665497212079
1653385398321639209,-0.010807396658837254,0.07884886969484749,0.16773674466462235,-0.9826140851904265
1653385398354895657,-0.011688667583755115,0.07873304446018135,0.16824631023303793,-0.9825261634445752
1653385398387813343,-0.01228521588238476,0.07878686851180544,0.168845855546769,-0.9824117160770764
1653385398421797451,-0.01272715943175125,0.07896433062446341,0.16957875155744534,-0.9822655959169329
1653385398454845843,-0.013061380316690888,0.07920984502941394,0.1702659557642418,-0.9821225509590583
1653385398488015825,-0.013328123273306245,0.07943954972099683,0.17093443280022558,-0.9819842864085973
1653385398518951747,-0.013593138484115601,0.07967841981156319,0.1715761448601018,-0.9818493787325168
1653385398555172468,-0.013849268229339589,0.07995372324084725,0.17223297261292347,-0.9817084104021693
1653385398585600500,-0.014068407576253205,0.08020324576332825,0.17273921433971218,-0.981595987719283
1653385398618770184,-0.014337612467924298,0.08055900664716932,0.17328854398491522,-0.9814661277091172
1653385398651133110,-0.01457715763079528,0.08098880039930877,0.17371426488808905,-0.9813519627838315
1653385398684355846,-0.0148411713889546,0.08156495221007243,0.1741280388054191,-0.9812269484194525
1653385398716906800,-0.015131456501409792,0.08226941005764278,0.1744953695994544,-0.9810984401074456
1653385398751023148,-0.01550451858611346,0.08321790226933128,0.17483194286409587,-0.9809526912138375
1653385398788098309,-0.01593221202412946,0.0843497745721762,0.17513852333964308,-0.9807944625618819
1653385398816301222,-0.016354086439965016,0.08545567417827048,0.17535287789609705,-0.9806534759133869
1653385398848013880,-0.016863284834523814,0.08682530400401946,0.17556096050405867,-0.9804872999463541
1653385398884181983,-0.017472406994153148,0.08840499060084316,0.1757270508593653,-0.9803057054954671
1653385398916260099,-0.018057079694815705,0.0899271982368315,0.1758530698404685,-0.9801340411993924
1653385398948734242,-0.01868082463059496,0.09155072471434546,0.17593801975892454,-0.9799567872098784
1653385398981755114,-0.01929028185792805,0.09311206718043592,0.17599776868847705,-0.9797871265677587
1653385399015146977,-0.01989950714822677,0.09469597851589322,0.17605678441408074,-0.9796125203007304
1653385399046788724,-0.02044179332518693,0.0961593847764698,0.17607978758751364,-0.9794546514301707
1653385399081689807,-0.0209584417794044,0.09760901467342038,0.1760962086483876,-0.9792973753014591
1653385399114913537,-0.021401801489486307,0.0988879843151272,0.1760919975820534,-0.9791602207190904
1653385399146065986,-0.02173344630412437,0.10001564818962731,0.17607736148318093,-0.9790410053731537
1653385399179160635,-0.021984656864021904,0.10105918449750635,0.17605053860739012,-0.9789330538639086
1653385399215080352,-0.022138332369658374,0.10202543148482428,0.17601156869744677,-0.9788363669454103
1653385399244359501,-0.022171356040950854,0.10276866755063725,0.17596316992841388,-0.9787665680691777
1653385399278000892,-0.02210965050965102,0.10350148956744046,0.17592121084892182,-0.9786982847563959
1653385399311506707,-0.021941930472034108,0.10422254099620674,0.17588300236388366,-0.9786324044884884
1653385399345377050,-0.02167886341320568,0.10487496861692722,0.17584802620856554,-0.9785748512593515
1653385399377798606,-0.021332132790145373,0.10548346525084963,0.1758151893983831,-0.9785229674596846
1653385399411089562,-0.020902391818380505,0.10611905617096122,0.17578489115276497,-0.978468961171516
1653385399444694958,-0.020432527561988604,0.10672874257035957,0.17574581286251273,-0.9784195912736382
1653385399477901140,-0.019944423170979313,0.107314926077789,0.17568771722326176,-0.978375977138735
1653385399509034046,-0.019451127032305903,0.10787365972580941,0.17561788732054617,-0.9783369996313138
1653385399545448003,-0.018921548842139823,0.10846595114826511,0.1755192451446137,-0.9782995998234802
1653385399575266699,-0.018481527445211355,0.10891929799576187,0.1754148019373189,-0.9782763755343851
1653385399608418582,-0.018040110372121606,0.10934324766171538,0.17527446724163476,-0.9782624748714996
1653385399641155910,-0.017690877678944488,0.10962931990997128,0.17513318938078132,-0.9782621382024049
1653385399675185141,-0.01738462458631067,0.10981486309645709,0.17495693500060921,-0.9782783558713193
1653385399707230974,-0.01715832428931122,0.10984947207711247,0.17478133470477064,-0.9783098539986099
1653385399741020556,-0.016943464071012073,0.10974518094998362,0.174566112004862,-0.9783637293067623
1653385399775217811,-0.016783436425175397,0.10951485118662065,0.17435381787725085,-0.9784301507123342
1653385399807258959,-0.016661374377350057,0.10914534028029858,0.17415789024731737,-0.9785084172165096
1653385399838861625,-0.01651393080319626,0.10864953260611206,0.17394540471724518,-0.9786038858147121
1653385399875181272,-0.01632490216574448,0.10801951289114768,0.17370112388555192,-0.9787201857348884
1653385399905083739,-0.01617617395965312,0.10739126731136521,0.17351536267968842,-0.9788247371288806
1653385399938919775,-0.01592658112863059,0.10664318974066643,0.17331067972532588,-0.9789468741400806
1653385399971180172,-0.015566363409488,0.10593403816518775,0.1731206513991732,-0.9790632808697026
1653385400007076882,-0.015029834156256904,0.1051883945768592,0.1729647153799334,-0.9791796122086678
1653385400036085942,-0.014480817684472328,0.10455448517232262,0.1728515882591058,-0.9792757497180477
1653385400071124900,-0.013764689784012076,0.10384664118200627,0.17275003202084965,-0.979379311026714
1653385400105193257,-0.013067651445007053,0.1031635701665991,0.17268451503414617,-0.9794725991795863
1653385400136158467,-0.012378236936210882,0.10248231119541733,0.17266131991696998,-0.9795571569576358
1653385400168222839,-0.011626086512982763,0.10176425034202936,0.17268299517038138,-0.9796374097816514
1653385400204911706,-0.010858843251132443,0.10096741019087262,0.17276107969525112,-0.97971489574525
1653385400236160275,-0.010214146046642567,0.10019041537304801,0.17286620870475833,-0.9797830503616385
1653385400268801363,-0.009639558901587882,0.09935167263934401,0.1729775645075909,-0.9798546250464758
1653385400302092485,-0.009230405803980895,0.09844776718033633,0.1730851349169728,-0.9799308000143037
1653385400334750378,-0.008927768639105433,0.09742196302418783,0.17320290872917138,-0.9800153103270349
1653385400367102381,-0.008758450891040244,0.09640620204821278,0.17332567282480466,-0.9800955794637873
1653385400401854242,-0.008675238714253278,0.09519520902647959,0.17346242040747567,-0.9801904922605789
1653385400433815308,-0.008690241834339462,0.0940185347171086,0.1735817018134969,-0.980282810020679
1653385400467158370,-0.00879140526843994,0.0928684658738924,0.17369927762815274,-0.9803707054941482
1653385400498206856,-0.008981417896163234,0.09168587410824912,0.17379097220976247,-0.9804640394221331
1653385400533649702,-0.009225548224913118,0.0904698092856183,0.17386208795463937,-0.9805621230905398
1653385400565205962,-0.009470929113986145,0.08947959154385572,0.1739069906025582,-0.9806426784606227
1653385400599130777,-0.009791038328917758,0.08838922960369174,0.17397373332517913,-0.9807265774778446
1653385400631339211,-0.010098665290479954,0.08746662586099994,0.1740466180335163,-0.9807932407347322
1653385400665120035,-0.010408905811502502,0.08660826057000916,0.17412906689018726,-0.9808515340992221
1653385400697002485,-0.0106840773633638,0.08583982542083449,0.17422194657223444,-0.9808996320700685
1653385400731307934,-0.010956565675390191,0.08507456465587727,0.1743266033310515,-0.9809447015445223
1653385400765070427,-0.011181439552019301,0.08442593786417484,0.1744396287930562,-0.9809781100166504
1653385400797109010,-0.011370292035002458,0.0838726224906548,0.17455806152840864,-0.9810023357826542
1653385400828443208,-0.011531975489196782,0.08334078997128395,0.1746755157560394,-0.981024867403289
1653385400865158336,-0.011664568161378003,0.08281806265698473,0.17478433926306947,-0.9810481849000714
1653385400895156575,-0.01177351079656429,0.08239097934947527,0.17486107844864246,-0.9810691689219141
1653385400928994529,-0.011889529615476008,0.08192677991911106,0.17491871824286487,-0.9810963682665844
1653385400960433283,-0.01198739233155568,0.08151571682183417,0.17495853737017142,-0.98112231680734
1653385400994164149,-0.012107226834272138,0.0811214011120189,0.1749740865426464,-0.9811507541548206
1653385401027380361,-0.0122637089975352,0.08074996197932109,0.17495096269727722,-0.9811835739214442
1653385401060969171,-0.012496789018632258,0.08037262012637113,0.17487936321600772,-0.9812243782741079
1653385401094337816,-0.012811624699771514,0.0800435187463021,0.17479977220573778,-0.9812614009610715
1653385401127324246,-0.013193758784909458,0.07973641879364736,0.17470592889859227,-0.9812980518959413
1653385401159630437,-0.013659236269940424,0.07944666340912489,0.17458558994959456,-0.9813366011311467
1653385401194349700,-0.014223188560744846,0.0791716525445303,0.17445278850146884,-0.9813744315624875
1653385401227276081,-0.014792683553573766,0.07893936073719388,0.17435524208394648,-0.9814020600128854
1653385401259261657,-0.015431410042183251,0.07871751733231128,0.17424673808669372,-0.9814293139677938
1653385401290867534,-0.016071658702075293,0.07850548602703214,0.17415195663529204,-0.9814528447410618
1653385401325129299,-0.016728974813774482,0.07830137582117994,0.17408516853427253,-0.9814700148463957
1653385401357283224,-0.017316613128231413,0.07810404203805978,0.1740200401473645,-0.9814870957654989
1653385401390998389,-0.01790662607918041,0.07788686304798234,0.17396096449626547,-0.9815042394908614
1653385401425177078,-0.018391352883891245,0.07768258094827465,0.1739011495510026,-0.9815220654377337
1653385401457223281,-0.018761482775548132,0.07748437726442178,0.17384636589631836,-0.9815404317238546
1653385401490113869,-0.019020458965843465,0.07728009935486056,0.17375790559596171,-0.9815672155422352
1653385401525390834,-0.01916071535639983,0.07707116875520247,0.17365464677819986,-0.9815991878491326
1653385401555365687,-0.01916912787462836,0.07691793660450767,0.17354899805402024,-0.9816297269538432
1653385401590139655,-0.01905200474140592,0.0767551179742064,0.17338739292976418,-0.9816733086689882
1653385401621099213,-0.018853778992108387,0.07663070561869076,0.17322151048459145,-0.9817161393598126
1653385401654348944,-0.018567067285354694,0.07656396575269304,0.17305630376051834,-0.9817559467043673
1653385401687015103,-0.018225916438454694,0.07653222959795675,0.17287530191462674,-0.9817967018638181
1653385401720667488,-0.01779814843055481,0.07654361203591277,0.17267206760680442,-0.9818394259945618
1653385401754212636,-0.01736847325728861,0.07659085570648438,0.17248903389298625,-0.9818756082852469
1653385401787080058,-0.016955238912274764,0.07665290905455623,0.17231974950126705,-0.9819077122310029
1653385401819290659,-0.016557226123985556,0.07672150103457234,0.17214448570618707,-0.9819398889866089
1653385401853993702,-0.01618028718356852,0.07676356376204789,0.17196494234184467,-0.9819743439574036
1653385401884582858,-0.01589196785812202,0.07679105339272048,0.17179671208692,-0.9820063488555238
1653385401919202755,-0.015622543611580888,0.07678008126411616,0.17160319149629055,-0.9820453655104062
1653385401951609288,-0.015447875042213415,0.07670633188348909,0.17139535480538565,-0.9820901863661993
1653385401984662240,-0.015320517788045976,0.07655469628824833,0.17115543075079598,-0.9821458541048929
1653385402017213002,-0.015258676126135464,0.07633304980101661,0.17091113490159154,-0.9822066087527629
1653385402051987363,-0.015232983408838533,0.07600081926118042,0.17060412705280759,-0.9822861413664783
1653385402084673340,-0.015232065048351348,0.07561780517902712,0.17029309154268019,-0.9823696833204422
1653385402117278030,-0.015227318319949402,0.07515813964919965,0.16997599308772882,-0.9824599455423589
1653385402149012465,-0.015217391189807415,0.07461061759682501,0.16963033389361776,-0.9825615688445872
1653385402184615293,-0.015158715258133159,0.07399353346893835,0.16927193712802646,-0.9826709427155305
1653385402217676881,-0.015055188265735207,0.07338006380500559,0.16895681965474268,-0.9827727614430569
1653385402249477926,-0.014886705789011538,0.07275029110222905,0.16863644180862847,-0.982877170163911
1653385402280704062,-0.014657827197911583,0.07216621033950511,0.16835155925991746,-0.9829725014881266
1653385402314082353,-0.01436550184685048,0.07163654068521974,0.16808764549636274,-0.9830607213325291
1653385402347498727,-0.014033456079994082,0.07120217258523245,0.1678375884046973,-0.9831397950688849
1653385402380825317,-0.013605395425596219,0.07085938570948323,0.1675749412703813,-0.9832153780990287
1653385402414241472,-0.013170921451339452,0.07068176316455717,0.1673322710462785,-0.9832754071218127
1653385402446288674,-0.012757670702539662,0.07065182385672612,0.16709525505870781,-0.9833233127312853
1653385402479379465,-0.012334083220107801,0.0707875385489571,0.16683409530673415,-0.983363299813697
1653385402515006383,-0.011954338193790047,0.0711047638865514,0.16653974023624651,-0.9833949975838956
1653385402545004912,-0.011821794913108348,0.07147887765733867,0.16636763595632648,-0.9833986093747453
1653385402577603406,-0.01143826080515148,0.07185478438334525,0.16679609108645294,-0.983303167974789
1653385402611541501,-0.011487403133910072,0.07242766541566105,0.1678514105099646,-0.9830809614886717
1653385402645073404,-0.01157841063728811,0.07294847695106055,0.16941760816599172,-0.9827726767472473
1653385402677601079,-0.01175710903703475,0.07343551764011061,0.17139563207916902,-0.98239123186244
1653385402711498492,-0.012340963484689283,0.07402952806924207,0.17399678093319793,-0.9818820956810443
1653385402744066953,-0.012866985845795062,0.07438345147485041,0.1768284544226968,-0.981342570425034
1653385402777418132,-0.013594160919233161,0.07483677410801436,0.17982812687231975,-0.9807530274312697
1653385402809489975,-0.014284776788350925,0.07519722274304973,0.18313766401305764,-0.9801030144141378
1653385402845676309,-0.015172106485417523,0.07554301479866075,0.18675741484869257,-0.979379767045939
1653385402875578127,-0.016001331452005593,0.0756970880677647,0.18983708034660396,-0.9787623772782142
1653385402909574622,-0.017018623899152097,0.07581497104856685,0.19345347662606877,-0.9780277138132493
1653385402941443485,-0.017971037997662073,0.07602087231484884,0.1964944036831328,-0.9773882637350348
1653385402975717858,-0.018973713854615562,0.07655144374592525,0.1988356543923261,-0.9768542660936446
1653385403006213344,-0.01976479044175513,0.07728492427222683,0.20010256902181905,-0.9765220711330074
1653385403041348440,-0.0204575315979486,0.0784007559537347,0.19998293432644854,-0.976443360797228
1653385403075482520,-0.021048373483843523,0.07976252509421126,0.1987941446463174,-0.97656325633244
1653385403106435801,-0.021370594139199273,0.0811808671462343,0.1968879122850728,-0.9768255292075185
1653385403138787675,-0.021694449505037516,0.08284178460245724,0.19430586883728723,-0.9771958958775565
1653385403174348803,-0.021947312906853412,0.08463169521727339,0.1910515716727227,-0.9776784177745776
1653385403203724924,-0.02199555363637908,0.0861971860595548,0.18786554427852087,-0.978157849229141
1653385403238650890,-0.022064906138719354,0.08798322531415524,0.18372641507642518,-0.9787832734490169
1653385403271750007,-0.02218332344144618,0.08948069363543219,0.17963437423571593,-0.9794042052291572
1653385403303666244,-0.02227372901749151,0.09089679341721005,0.17522901444607797,-0.9800696130573485
1653385403336393788,-0.022377740040111425,0.09210675967957228,0.1708341091973679,-0.9807299774692158
1653385403371667644,-0.022450903019153836,0.09314832432193573,0.16608654603805767,-0.9814451619192934
1653385403403587607,-0.02253078441480628,0.09395978873459258,0.16144565787819493,-0.9821401231020351
1653385403436511718,-0.022833386858357622,0.09448212779093233,0.1574517259323412,-0.9827312541959788
1653385403467665405,-0.023281244494716583,0.0947097986201494,0.15419662589181515,-0.9832148484760019
1653385403503634367,-0.023797183409392405,0.0948165107001356,0.1519652605227016,-0.9835395685760173
1653385403534296432,-0.024447873966952947,0.09492572683456753,0.1510143182053097,-0.9836595363947885
1653385403567572856,-0.02508477872692268,0.094862550371321,0.15092307708729558,-0.9836635986025772
1653385403601305845,-0.025880513251242573,0.09488444249594787,0.15163237509615068,-0.9835317810974822
1653385403633827160,-0.026711962210153924,0.09491515371544978,0.15296483942469946,-0.9833002301280275
1653385403666238689,-0.02749413528272406,0.09498801753559952,0.15479707651151392,-0.9829848494016579
1653385403701274754,-0.02841568673766268,0.09519044826284022,0.15734699393847745,-0.9825340965102796
1653385403733749861,-0.029166367397405402,0.09536527923616867,0.1601772149379489,-0.9820377010806507
1653385403766271325,-0.02992945937115567,0.09562021711258638,0.1632562690311985,-0.9814827518418778
1653385403799059127,-0.030634359463272625,0.09585889796260828,0.16657935720801237,-0.9808791594553504
1653385403833758416,-0.03134612201698343,0.09610299049131939,0.1704523808034949,-0.9801671396917683
1653385403863365317,-0.031965271069233615,0.09630881724592726,0.1739120524967751,-0.9795189794804997
1653385403898143467,-0.03258748232115175,0.09646276064591046,0.17808956438475865,-0.9787323938961994
1653385403931362937,-0.033125681841564385,0.09648828276442269,0.18196973191635152,-0.9779978104055221
1653385403963619761,-0.033606436773054124,0.09673626297282122,0.185270527299716,-0.9773369605962711
1653385403997300944,-0.033932126981078004,0.0970633058884099,0.1873840213595116,-0.976890246623279
1653385404032337566,-0.034108571915284776,0.09745302245061042,0.188536923867538,-0.9766234392414032
1653385404063582133,-0.03408626336801292,0.09791763790649818,0.18868368662653612,-0.976549399281694
1653385404095545422,-0.03393783970786018,0.09836601513093292,0.18799182725081853,-0.9766429352583899
1653385404127635674,-0.0336183339537042,0.09890273440429197,0.18655237281384546,-0.9768757694543638
1653385404163536001,-0.033070311831411285,0.0994961219872013,0.18432606387745276,-0.9772567617368151
1653385404194077827,-0.03244057566147143,0.09996564032947396,0.1819558994835176,-0.977674041001097
1653385404227682981,-0.03174443485574238,0.10052815947126491,0.17884555015705106,-0.9782129876453447
1653385404261338841,-0.030867169588540844,0.10094401743185431,0.17556684586101062,-0.9787920135660721
1653385404294310794,-0.02997322798558188,0.1015601206719944,0.1718934736566876,-0.979407872751415
1653385404326307977,-0.029164156559297143,0.10223776070546804,0.16807886655441756,-0.9800236664876508
1653385404361493418,-0.028280865677860343,0.1030620798392791,0.16370753678615135,-0.9807029329695736
1653385404394728332,-0.02739984613998363,0.10378502112416242,0.15946377062082517,-0.9813507139046425
1653385404426355818,-0.026457670120823912,0.10437306614182999,0.15523983871283176,-0.9819912663727437
1653385404459302436,-0.0256163913136542,0.10484887630652859,0.15113621167008678,-0.9826028491487996
1653385404494656365,-0.02484383787545213,0.10525381705687126,0.14746725101675923,-0.9831367288389427
1653385404523649778,-0.024051554429036174,0.10548129192262416,0.14549729037132336,-0.9834255224868248
1653385404558617067,-0.023310358642063603,0.10583617316690368,0.14425885035065872,-0.983587675667436
1653385404591604107,-0.022725518043579026,0.10610517199321298,0.144032219666481,-0.9836055932150286
1653385404623763208,-0.022260044099015438,0.1064772589683916,0.14459240145825514,-0.9834938338392483
1653385404655938930,-0.02173089265586153,0.10686654497976145,0.1458230478144849,-0.9832817239197332
1653385404692763768,-0.02130655170832377,0.10746149333210929,0.14781929243747827,-0.9829280314898019
1653385404724451097,-0.020972597438578152,0.10814528960639812,0.15028631617027693,-0.9824860149969541
1653385404755692051,-0.020531691671402567,0.10884282915396805,0.15314487964534296,-0.9819767482060275
1653385404790512114,-0.020159330345101988,0.10973156574000538,0.15645309535583046,-0.9813638539470788
1653385404824406887,-0.01972887019922107,0.11070489393335713,0.16027970336306618,-0.9806455092589341
1653385404854493865,-0.019388519101421243,0.11161460075457903,0.16377896058447172,-0.9799707742046799
1653385404887427236,-0.018967492969782587,0.11260800390625644,0.16770604037055103,-0.9792008760667654
1653385404923670058,-0.018513734915628657,0.11368831126271285,0.17219905871756275,-0.9783044994675696
1653385404954401829,-0.0181587135248109,0.11470526814209094,0.17651471253957496,-0.9774228966218492
1653385404986002151,-0.01781088882772788,0.11563507296486011,0.1806510899981859,-0.9765636107402553
1653385405019550356,-0.017206176288104214,0.11682054451076301,0.18435911469228594,-0.9757400395123835
1653385405053937070,-0.016492040260251733,0.11783176328788046,0.1868332280757859,-0.9751600038226057
1653385405086220479,-0.015790371186510232,0.1189924792713516,0.1882290144205388,-0.974762172114266
1653385405118390417,-0.014828155529469296,0.1200572728716258,0.18873278892279588,-0.9745492862957961
1653385405154472882,-0.013783770584725413,0.12121567392811575,0.18840090803244236,-0.9744854364818243
1653385405185083837,-0.01288955611747612,0.12223306214586514,0.18744967935789425,-0.9745540290667121
1653385405218567838,-0.011725860326836413,0.12340027103016742,0.18576863671502436,-0.9747435000667191
1653385405250650594,-0.01068363002284978,0.12451463340911074,0.18376524790941617,-0.9749934870435395
1653385405285042671,-0.009598658950875843,0.12565910552925566,0.18125413069622565,-0.9753279423093999
1653385405316636282,-0.008674396658482669,0.12679139848471516,0.1784351055619547,-0.9757097976427189
1653385405350620683,-0.007642198441656301,0.12789471929691942,0.17501828375761613,-0.9761931867870619
1653385405384820555,-0.006732967592831981,0.1288531760851052,0.17156872841358317,-0.9766860793472594
1653385405416113835,-0.005945968203400774,0.12971500051913032,0.1680602259162972,-0.9771869957011345
1653385405447620833,-0.00516593177139803,0.13043962169218182,0.16447186262918273,-0.9777053874480905
1653385405484918641,-0.0045890403130352,0.13081342467435317,0.16160669357615615,-0.9781360157081196
1653385405515797765,-0.0042611908875243186,0.13103668535114643,0.15990273656754106,-0.9783876247084365
1653385405547869094,-0.004029320201626374,0.1311507048916295,0.1590026398245014,-0.9785200139567822
1653385405579952029,-0.003962841875432876,0.1310688065454031,0.15896588660577793,-0.9785372301198727
1653385405613713721,-0.004137401294009735,0.1309416109984771,0.1596573994505368,-0.9784409492761161
1653385405646613075,-0.004329978600731299,0.13067270120848745,0.16090313105832554,-0.9782719861366889
1653385405679828717,-0.004692025513379164,0.13031827022857645,0.16280915709270982,-0.9780022043471961
1653385405713182847,-0.0051778063459821,0.12992734548311485,0.16502781130391608,-0.9776798538956368
1653385405746710498,-0.005642912561477679,0.12943251971116237,0.16758765953010157,-0.9773074013596061
1653385405778781025,-0.006202121834641309,0.12884709395629854,0.17063265419701384,-0.9768543685654721
1653385405813597418,-0.006882314272561852,0.1281711206301122,0.1741586636297398,-0.9763163203948698
1653385405844059328,-0.007478151766519076,0.12748574877205,0.17743650774652803,-0.9758113274731457
1653385405878773444,-0.008301794229160078,0.1266137526895763,0.18142613892112042,-0.9751843897225867
1653385405910668341,-0.008838168152335114,0.12591040866462203,0.1844617765070264,-0.9747011381862087
1653385405944468210,-0.00937037839967431,0.12515994446497186,0.18702357984817353,-0.9743045544853752
1653385405975950023,-0.009949674840650366,0.12451179418275503,0.18834167382980743,-0.9741279335790259
1653385406010676367,-0.010204741749325208,0.1236933961464134,0.1886429885068257,-0.9741712528517814
1653385406044353678,-0.010523698609238566,0.123040710056865,0.18806169298380998,-0.9743628867461791
1653385406075928663,-0.01077701017828262,0.12241239266667817,0.18687210592130882,-0.9746680861717857
1653385406107960850,-0.010916671321205228,0.12178231906120664,0.18507383734585786,-0.9750884922823252
1653385406145605373,-0.011064962211351451,0.12121463785581219,0.18259071614770156,-0.9756255473066577
