%time,field0,field1
1653386207582221704,1218.0,100.0
1653386207648741124,1218.0,100.0
1653386207743827959,1221.0,100.0
1653386207809179216,1221.0,100.0
1653386207906016689,1221.0,100.0
1653386207978023265,1221.0,100.0
1653386208069351225,1225.0,100.0
1653386208145805978,1225.0,100.0
1653386208226063164,1225.0,100.0
1653386208292704914,1225.0,100.0
1653386208385463827,1226.0,100.0
1653386208465457919,1226.0,100.0
1653386208546169106,1226.0,100.0
1653386208626899138,1226.0,100.0
1653386208710259375,1226.0,100.0
1653386208785844691,1226.0,100.0
1653386208863305769,1226.0,100.0
1653386208946285898,1226.0,100.0
1653386209041675683,1227.0,100.0
1653386209106495172,1227.0,100.0
1653386209199158557,1227.0,100.0
1653386209264139644,1227.0,100.0
1653386209364071088,1226.0,100.0
1653386209422929335,1226.0,100.0
1653386209523373618,1226.0,100.0
1653386209584005737,1226.0,100.0
1653386209682949152,1225.0,100.0
1653386209759448224,1225.0,100.0
1653386209843721953,1225.0,100.0
1653386209921085218,1225.0,100.0
1653386209999608040,1223.0,100.0
1653386210081816680,1223.0,100.0
1653386210162696664,1223.0,100.0
1653386210239101362,1223.0,100.0
1653386210319563058,1222.0,100.0
1653386210406130499,1222.0,100.0
1653386210482334830,1222.0,100.0
1653386210563329563,1222.0,100.0
1653386210658020887,1219.0,100.0
1653386210723112723,1219.0,100.0
1653386210818391947,1219.0,100.0
1653386210947412113,1216.0,100.0
1653386211073918431,1216.0,100.0
1653386211202249279,1212.0,100.0
1653386211264354800,1212.0,100.0
1653386211346642195,1212.0,100.0
1653386211428113291,1212.0,100.0
1653386211520828005,1207.0,100.0
1653386211587704838,1207.0,100.0
1653386211684452015,1207.0,100.0
1653386211748527026,1207.0,100.0
1653386211843809443,1203.0,100.0
1653386211923142826,1203.0,100.0
1653386212003921648,1203.0,100.0
1653386212066707769,1203.0,100.0
1653386212162288977,1198.0,100.0
1653386212243745655,1198.0,100.0
1653386212324744580,1198.0,100.0
1653386212403503598,1198.0,100.0
1653386212481883740,1191.0,100.0
1653386212562097955,1191.0,100.0
1653386212645399589,1191.0,100.0
1653386212724612829,1191.0,100.0
1653386212821640209,1185.0,100.0
1653386212931933318,1185.0,100.0
1653386213011341290,1185.0,100.0
1653386213104383280,1179.0,100.0
1653386213174464726,1179.0,100.0
1653386213251630438,1179.0,100.0
1653386213330414245,1179.0,100.0
1653386213427931903,1172.0,100.0
1653386213492860836,1172.0,100.0
1653386213584988226,1172.0,100.0
1653386213653234146,1172.0,100.0
1653386213750718378,1165.0,100.0
1653386213858104510,1165.0,100.0
1653386213939672873,1165.0,100.0
1653386214036154051,1158.0,100.0
1653386214098569023,1158.0,100.0
1653386214195307104,1158.0,100.0
1653386214261997775,1158.0,100.0
1653386214358686717,1150.0,100.0
1653386214420675397,1150.0,100.0
1653386214517140248,1150.0,100.0
1653386214581701759,1150.0,100.0
1653386214674361132,1143.0,100.0
1653386214755019459,1143.0,100.0
1653386214833743288,1143.0,100.0
1653386214913433444,1143.0,100.0
1653386214995003503,1136.0,100.0
1653386215075377055,1136.0,100.0
1653386215152908430,1136.0,100.0
1653386215232944237,1136.0,100.0
1653386215333779131,1127.0,100.0
1653386215446298450,1127.0,100.0
1653386215525846734,1127.0,100.0
1653386215623526906,1119.0,100.0
1653386215734563987,1119.0,100.0
1653386215814568074,1119.0,100.0
1653386215905986478,1112.0,100.0
1653386216020767985,1112.0,100.0
1653386216100109219,1112.0,100.0
1653386216194303808,1104.0,100.0
1653386216261002158,1104.0,100.0
1653386216357298657,1104.0,100.0
1653386216420840628,1104.0,100.0
1653386216519435920,1095.0,100.0
1653386216583425169,1095.0,100.0
1653386216677507623,1095.0,100.0
1653386216738389539,1095.0,100.0
1653386216836975080,1090.0,100.0
1653386216904441000,1090.0,100.0
1653386216999435267,1090.0,100.0
1653386217126760961,1082.0,100.0
1653386217190549838,1082.0,100.0
1653386217287602381,1082.0,100.0
1653386217412270252,1073.0,100.0
1653386217494308779,1073.0,100.0
1653386217576458337,1073.0,100.0
1653386217654062511,1073.0,100.0
1653386217735402906,1064.0,100.0
1653386217812602637,1064.0,100.0
1653386217893548379,1064.0,100.0
1653386217976991632,1064.0,100.0
1653386218069881330,1055.0,100.0
1653386218132637807,1055.0,100.0
1653386218229673443,1055.0,100.0
1653386218355261226,1046.0,100.0
1653386218418554177,1046.0,100.0
1653386218515845247,1046.0,100.0
1653386218583822646,1046.0,100.0
1653386218676351326,1038.0,100.0
1653386218756544956,1038.0,100.0
1653386218839341303,1038.0,100.0
1653386218919564960,1038.0,100.0
1653386218998082592,1029.0,100.0
1653386219075279528,1029.0,100.0
1653386219159553175,1029.0,100.0
1653386219235656061,1029.0,100.0
1653386219324545420,1020.0,100.0
1653386219397323485,1020.0,100.0
1653386219476534592,1020.0,100.0
1653386219558734898,1020.0,100.0
1653386219642251087,1011.0,100.0
1653386219720187559,1011.0,100.0
1653386219801368514,1011.0,100.0
1653386219877293747,1011.0,100.0
1653386219972746633,1003.0,100.0
1653386220036807561,1003.0,100.0
1653386220132438443,1003.0,100.0
1653386220196919330,1003.0,100.0
1653386220294400592,994.0,100.0
1653386220375515773,994.0,100.0
1653386220454508275,994.0,100.0
1653386220533376063,994.0,100.0
1653386220614819364,986.0,100.0
1653386220692297823,986.0,100.0
1653386220774861356,986.0,100.0
1653386220854434484,986.0,100.0
1653386220950680788,977.0,100.0
1653386221015662720,977.0,100.0
1653386221113631374,977.0,100.0
1653386221236818675,969.0,100.0
1653386221301856520,969.0,100.0
1653386221397342277,969.0,100.0
1653386221464353787,969.0,100.0
1653386221559418262,960.0,100.0
1653386221627021806,960.0,100.0
1653386221720986374,960.0,100.0
1653386221847190457,951.0,100.0
1653386221913868200,951.0,100.0
1653386222004898255,951.0,100.0
1653386222069690249,951.0,100.0
1653386222165702674,941.0,100.0
1653386222247168903,941.0,100.0
1653386222325486657,941.0,100.0
1653386222407665824,941.0,100.0
1653386222486245621,931.0,100.0
1653386222566536017,931.0,100.0
1653386222649722787,931.0,100.0
1653386222727861153,931.0,100.0
1653386222820577143,922.0,100.0
1653386222888819955,922.0,100.0
1653386222985240200,922.0,100.0
1653386223112738572,911.0,100.0
1653386223177750099,911.0,100.0
1653386223273439112,911.0,100.0
1653386223336869666,911.0,100.0
1653386223429171969,902.0,100.0
1653386223512098756,902.0,100.0
1653386223590426410,902.0,100.0
1653386223669866926,902.0,100.0
1653386223753410146,894.0,100.0
1653386223835352768,894.0,100.0
1653386223915897980,894.0,100.0
1653386223989705895,894.0,100.0
1653386224074517085,887.0,100.0
1653386224152948853,887.0,100.0
1653386224234436040,887.0,100.0
1653386224312886066,887.0,100.0
1653386224409345124,879.0,100.0
1653386224472958145,879.0,100.0
1653386224555165478,879.0,100.0
1653386224634989358,879.0,100.0
1653386224730150796,871.0,100.0
1653386224838898149,871.0,100.0
1653386224919750378,871.0,100.0
1653386225013958332,864.0,100.0
1653386225081831797,864.0,100.0
1653386225162269995,864.0,100.0
1653386225239209097,864.0,100.0
1653386225337155984,856.0,100.0
1653386225402219637,856.0,100.0
1653386225497219308,856.0,100.0
1653386225559328323,856.0,100.0
1653386225655776351,848.0,100.0
1653386225738201101,848.0,100.0
1653386225817321918,848.0,100.0
1653386225896244414,848.0,100.0
1653386225976697790,841.0,100.0
1653386226056192419,841.0,100.0
1653386226138740929,841.0,100.0
1653386226217318232,841.0,100.0
1653386226297789538,834.0,100.0
1653386226378318543,834.0,100.0
1653386226455578476,834.0,100.0
1653386226537005992,834.0,100.0
1653386226634683034,826.0,100.0
1653386226698662001,826.0,100.0
1653386226795558722,826.0,100.0
1653386226855323443,826.0,100.0
1653386226953853650,820.0,100.0
1653386227035855792,820.0,100.0
1653386227113947336,820.0,100.0
1653386227192060902,820.0,100.0
1653386227273862105,813.0,100.0
1653386227353476255,813.0,100.0
1653386227431344557,813.0,100.0
1653386227512365168,813.0,100.0
1653386227594697908,807.0,100.0
1653386227675593572,807.0,100.0
1653386227753970817,807.0,100.0
1653386227836475313,807.0,100.0
1653386227917213302,801.0,100.0
1653386227994603600,801.0,100.0
1653386228074450115,801.0,100.0
1653386228154521261,801.0,100.0
1653386228252191598,796.0,100.0
1653386228361878284,796.0,100.0
1653386228441934189,796.0,100.0
1653386228538642603,791.0,100.0
1653386228603765831,791.0,100.0
1653386228698859885,791.0,100.0
1653386228762015646,791.0,100.0
1653386228860644714,787.0,100.0
1653386228937942352,787.0,100.0
1653386229018637421,787.0,100.0
1653386229100012222,787.0,100.0
1653386229178052561,782.0,100.0
1653386229261466617,782.0,100.0
1653386229340156671,782.0,100.0
1653386229419900299,782.0,100.0
1653386229498430507,777.0,100.0
1653386229580129553,777.0,100.0
1653386229660975786,777.0,100.0
1653386229736654876,777.0,100.0
1653386229835854493,773.0,100.0
1653386229900245653,773.0,100.0
1653386229993458139,773.0,100.0
1653386230059099429,773.0,100.0
1653386230154863713,769.0,100.0
1653386230220208211,769.0,100.0
1653386230313498359,769.0,100.0
1653386230381705773,769.0,100.0
1653386230475847951,766.0,100.0
1653386230538669740,766.0,100.0
1653386230632535648,766.0,100.0
1653386230699005905,766.0,100.0
1653386230794246123,762.0,100.0
1653386230873598862,762.0,100.0
1653386230954622567,762.0,100.0
1653386231036397895,762.0,100.0
1653386231113466373,758.0,100.0
1653386231192726511,758.0,100.0
1653386231275136161,758.0,100.0
1653386231355123680,758.0,100.0
1653386231435559732,755.0,100.0
1653386231517953013,755.0,100.0
1653386231595410988,755.0,100.0
1653386231678302287,755.0,100.0
1653386231758358938,753.0,100.0
1653386231838555517,753.0,100.0
1653386231914282815,753.0,100.0
1653386231982256041,753.0,100.0
1653386232090138272,752.0,100.0
1653386232159633124,752.0,100.0
1653386232250539174,752.0,100.0
1653386232315420542,753.0,100.0
1653386232410715614,753.0,100.0
1653386232474995605,753.0,100.0
1653386232572231118,756.0,100.0
1653386232651260622,756.0,100.0
1653386232732630910,756.0,100.0
1653386232813446998,756.0,100.0
1653386232892508238,748.0,100.0
1653386232970007519,748.0,100.0
1653386233052275256,748.0,100.0
1653386233134145484,748.0,100.0
1653386233213068406,757.0,100.0
1653386233295063082,757.0,100.0
1653386233375059191,757.0,100.0
1653386233452603915,757.0,100.0
1653386233531507439,771.0,100.0
1653386233612958562,771.0,100.0
1653386233694531595,771.0,100.0
1653386233772207533,771.0,100.0
1653386233868575686,789.0,100.0
1653386233935977452,789.0,100.0
1653386234027165189,789.0,100.0
1653386234092870261,789.0,100.0
1653386234187261802,811.0,100.0
1653386234253323615,811.0,100.0
1653386234347469532,811.0,100.0
1653386234411708718,811.0,100.0
1653386234510445843,835.0,100.0
1653386234589505470,835.0,100.0
1653386234669501102,835.0,100.0
1653386234746349704,835.0,100.0
1653386234830758766,850.0,100.0
1653386234912499218,850.0,100.0
1653386234987464248,850.0,100.0
1653386235069601098,850.0,100.0
1653386235147348185,858.0,100.0
1653386235232630286,858.0,100.0
1653386235308809487,858.0,100.0
1653386235389802095,858.0,100.0
1653386235469547752,882.0,100.0
1653386235549198051,882.0,100.0
1653386235635269273,882.0,100.0
1653386235711707824,882.0,100.0
1653386235806012365,909.0,96.0
1653386235870468846,909.0,96.0
1653386235956211702,909.0,96.0
1653386236029212183,909.0,96.0
1653386236125404692,932.0,96.0
1653386236189346612,932.0,96.0
1653386236288873954,932.0,96.0
1653386236350711484,932.0,96.0
1653386236445068654,943.0,91.0
1653386236525871420,943.0,91.0
1653386236607477185,943.0,91.0
1653386236684213904,943.0,91.0
1653386236768085618,966.0,91.0
1653386236845129131,966.0,91.0
1653386236927372902,966.0,91.0
1653386237006594219,966.0,91.0
1653386237087265081,1002.0,91.0
1653386237167670731,1002.0,91.0
1653386237259784706,1002.0,91.0
1653386237327642558,1002.0,91.0
1653386237421476505,1034.0,91.0
1653386237490120146,1034.0,91.0
1653386237582897918,1034.0,91.0
1653386237647579953,1034.0,91.0
1653386237745387461,1067.0,91.0
1653386237823587632,1067.0,91.0
1653386237902345888,1067.0,91.0
1653386237968128524,1067.0,91.0
1653386238063071986,1101.0,91.0
1653386238143122862,1101.0,91.0
1653386238224317102,1101.0,91.0
1653386238302887001,1101.0,91.0
1653386238384581488,1136.0,91.0
1653386238463493492,1136.0,91.0
1653386238543310598,1136.0,91.0
1653386238619772187,1136.0,91.0
1653386238703637576,1178.0,91.0
1653386238784597931,1178.0,91.0
1653386238865260341,1178.0,91.0
1653386238941417983,1178.0,91.0
1653386239022106588,1214.0,90.0
1653386239106320425,1214.0,90.0
1653386239186098491,1214.0,90.0
1653386239265733011,1214.0,90.0
1653386239357505998,1234.0,90.0
1653386239423529783,1234.0,90.0
1653386239522205784,1234.0,90.0
1653386239648531635,1250.0,87.0
1653386239712616356,1923.0,100.0
1653386239809612024,1923.0,100.0
1653386239871509907,1923.0,100.0
1653386239969199649,1935.0,100.0
1653386240045406880,1935.0,100.0
1653386240130075972,1935.0,100.0
1653386240207015952,1935.0,100.0
1653386240289103036,1951.0,100.0
1653386240370909057,1951.0,100.0
1653386240446287392,1951.0,100.0
1653386240525739054,1951.0,100.0
1653386240623582779,1956.0,100.0
1653386240685951745,1956.0,100.0
1653386240772711361,1956.0,100.0
1653386240846624259,1956.0,100.0
1653386240943444948,1961.0,96.0
1653386241009017518,1961.0,96.0
1653386241103712114,1961.0,96.0
1653386241216994633,1968.0,96.0
1653386241294761150,1968.0,96.0
1653386241378633482,1968.0,96.0
1653386241454156242,1968.0,96.0
1653386241553742857,1957.0,96.0
1653386241665593103,1957.0,96.0
1653386241743156204,1957.0,96.0
1653386241841291754,1962.0,96.0
1653386241951941995,1962.0,96.0
1653386242032221065,1962.0,96.0
1653386242114130959,1954.0,96.0
1653386242198074124,1954.0,96.0
1653386242275744211,1954.0,96.0
1653386242353699991,1954.0,96.0
1653386242430424918,1956.0,96.0
1653386242516336626,1956.0,96.0
1653386242596737086,1956.0,96.0
1653386242672003118,1956.0,96.0
1653386242771340432,1865.0,93.0
1653386242882164128,1865.0,93.0
1653386242961282536,1865.0,93.0
1653386243041997076,1854.0,77.0
1653386243120306739,1854.0,77.0
1653386243204366681,1854.0,77.0
1653386243280311083,1854.0,77.0
1653386243379141366,2167.0,60.0
1653386243442592885,2167.0,60.0
1653386243539728687,2167.0,60.0
1653386243600332515,2167.0,60.0
1653386243697634797,2364.0,42.0
1653386243764007699,2364.0,42.0
1653386243858455341,2364.0,42.0
1653386243921748209,2364.0,42.0
1653386244016427606,2411.0,42.0
1653386244082704658,2411.0,42.0
1653386244177004394,2411.0,42.0
1653386244240579720,2411.0,42.0
1653386244336653334,2430.0,52.0
1653386244418185666,2430.0,52.0
1653386244496783892,2430.0,52.0
1653386244564087271,2430.0,52.0
1653386244655514418,2510.0,48.0
1653386244738330294,2510.0,48.0
1653386244820830007,2510.0,48.0
1653386244900059102,2510.0,48.0
1653386244995507588,2569.0,46.0
1653386245107434660,2569.0,46.0
1653386245189788655,2569.0,46.0
1653386245267920855,2662.0,41.0
1653386245347449324,2662.0,41.0
1653386245424716749,2662.0,41.0
1653386245509008053,2662.0,41.0
1653386245602769475,2681.0,31.0
1653386245718345230,2681.0,31.0
1653386245795538821,2681.0,31.0
1653386245877014004,2753.0,19.0
1653386245957226355,2753.0,19.0
1653386246033400991,2753.0,19.0
1653386246113603917,2753.0,19.0
1653386246209964932,2824.0,10.0
1653386246274615134,2824.0,10.0
1653386246353887859,2824.0,10.0
1653386246434797583,2824.0,10.0
1653386246531050666,2852.0,0.0
1653386246597578515,2852.0,0.0
1653386246690539064,2852.0,0.0
1653386246753919462,2852.0,0.0
1653386246853992435,2759.0,11.0
1653386246932610572,2759.0,11.0
1653386247011601439,2759.0,11.0
1653386247093064797,2759.0,11.0
1653386247189169153,2935.0,0.0
1653386247298300152,2935.0,0.0
1653386247378487333,2935.0,0.0
1653386247472935651,2962.0,0.0
1653386247538832007,2962.0,0.0
1653386247634035136,2962.0,0.0
1653386247702864519,2962.0,0.0
1653386247794844444,2989.0,0.0
1653386247877882768,2989.0,0.0
1653386247956238349,2989.0,0.0
1653386248019675304,2989.0,0.0
1653386248118832127,2986.0,11.0
1653386248196299609,2986.0,11.0
1653386248274324174,2986.0,11.0
1653386248357709805,2986.0,11.0
1653386248438123385,2968.0,22.0
1653386248515294275,2968.0,22.0
1653386248597734515,2968.0,22.0
1653386248674918212,2968.0,22.0
1653386248768895703,3010.0,22.0
1653386248837052819,3010.0,22.0
1653386248930426805,3010.0,22.0
1653386248997046060,3010.0,22.0
1653386249090691949,2996.0,22.0
1653386249172200786,2996.0,22.0
1653386249249500817,2996.0,22.0
1653386249316489159,2996.0,22.0
1653386249411949227,2982.0,22.0
1653386249494815721,2982.0,22.0
1653386249572301431,2982.0,22.0
1653386249655171545,2982.0,22.0
1653386249748109218,2968.0,22.0
1653386249814361226,2968.0,22.0
1653386249906206205,2968.0,22.0
1653386249970606879,2968.0,22.0
1653386250068941626,3321.0,0.0
1653386250133468773,3321.0,0.0
1653386250228072564,3321.0,0.0
1653386250292072378,3321.0,0.0
1653386250386910120,3365.0,0.0
1653386250467120952,3365.0,0.0
1653386250549979996,3365.0,0.0
